CRR Buses,WECC Buses,Similarity
COCOPP 7,COTWD_E,0.44675186758461954
COCOPP 7,COTWD_E2,0.4368637632607482
COCOPP 7,CAMANCPP,0.6901745373425896
COCOPP 7,COTWWAP2,0.37468245411904766
COCOPP 7,COTWDWAP,0.3520843597662381
COCOPP 7,CORDOVA,0.4065122237328198
COCOPP 7,COSUMNE3,0.5816055527831369
COCOPP 7,COSUMNE2,0.5816055527831369
COCOPP 7,COSUMNE1,0.5816055527831369
COCOPP 7,CAMINO S,0.41649184062230155
COCOPP 7,CREED,0.5182910887938074
SLAC   1,SUNST,0.5576575428537582
SLAC   1,STCKDLJ1,0.39826091999060775
SLAC   1,SOLARSS,0.3384301508746579
SLAC   1,STOREYJCT2,0.4316779667746352
SLAC   1,STOREYJCT1,0.429529579378786
SLAC   1,STOREY 1,0.6239149966333333
SLAC   1,STOREY 2,0.6279843804587506
SLAC   1,SLACTAP2,0.556826773328851
SLAC   1,SLACTAP1,0.5551852339181287
SLAC   1,SANMATEO,0.3648332539800293
SLAC   1,SANDHLW,0.6717251038127688
SLAC   1,SANDHLWJCT,0.517959569060604
SLAC   1,SRRC JCT,0.4069584454719603
SLAC   1,SOBRANTE,0.3309739379470654
SLAC   1,STAGG-J1,0.4032471580040657
SLAC   1,STAGG-J2,0.3904785393604356
SLAC   1,SHILOH1,0.553672031841665
SLAC   1,SHILOH2,0.6673878621165643
SLAC   1,SHILOH4,0.6090032017577173
SLAC   1,SHILOH4JCT,0.5014291821803467
SLAC   1,SHILOH3,0.6651215190485282
SLAC   1,SHILOH3JCT,0.5014291821803467
SLAC   1,SONOMAPPGEO,0.5433300430602388
SLAC   1,SANTAFE,0.5492030320430403
SLAC   1,SSS,0.3984277558888324
SLAC   1,SPRINGCR,0.5634445931236678
SLAC   1,SHASTA,0.4109060710311009
SLAC   1,SUTTER,0.521063804409864
SLAC   1,SVP_230,0.6964111831522226
SLAC   1,SVS_SW,0.39742238443911587
SLAC   1,SLATE,0.7032686941624201
TESLA  6,TRANQLTYSS,0.315415618756258
TESLA  6,TESLA C,0.4648159554289275
TESLA  6,TESLA D,0.4159099721430797
TESLA  6,TESLA E,0.4125847070531351
TESLA  6,TIGR CKM,0.6017429950315767
TESLA  6,TIGR CRK,0.3651390120409969
TESLA  6,TABLE MTN E,0.35230979749691804
TESLA  6,TBL MT2M,0.6113246434174496
TESLA  6,TABLE MTN D,0.3327055269137105
TESLA  6,TBC_PTB1,0.5864717967092903
TESLA  6,THM JCT,0.37026975961454905
TESLA  6,THM JCT2,0.37026975961454905
TESLA  6,TRINITY,0.4932209825158697
TESLA  6,TRCY PMP,0.32598731915790014
TESLA  6,TRNQ8GVS,0.5476094197585382
WRGTSR 1,WHEELER,0.423041471276128
WRGTSR 1,WILSON,0.31872462352738185
WRGTSR 1,WRIGHTFRMN,0.7402000030967423
WRGTSR 1,WESTLEY,0.32382617687532
WRGTSR 1,WINDMASTERJT,0.40677092343736293
WRGTSR 1,WILSONRCTR,0.34013375729576834
WRGTSR 1,WARNERVL,0.3756790954288446
WRGTSR 1,WEBER,0.3807862112112112
WRGTSR 1,WSFRDFLT,0.5758873805117842
WRGTSR 1,WND GPJ2,0.40543376842718576
WRGTSR 1,WND GPJ1,0.40543376842718576
WRGTSR 1,WHLR RJ2,0.4174739238676003
WRGTSR 1,WHLR RJ1,0.4174739238676003
WRGTSR 1,WHITEROK,0.3792350304100648
WRGTSR 1,WPSN,0.6667557909793183
STOREY 2,SUNST,0.49483703388007905
STOREY 2,STCKDLJ1,0.3440410322563816
STOREY 2,SOLARSS,0.32501408926589265
STOREY 2,STOREYJCT2,0.4864929961799618
STOREY 2,STOREYJCT1,0.486240218402184
STOREY 2,STOREY 1,0.717120655206552
STOREY 2,STOREY 2,0.6710789885398853
STOREY 2,SLACTAP2,0.3574872076263056
STOREY 2,SLACTAP1,0.3575139791883365
STOREY 2,SANMATEO,0.3217098543396148
STOREY 2,SANDHLW,0.5863187776044427
STOREY 2,SANDHLWJCT,0.35827909870765373
STOREY 2,SRRC JCT,0.34047020520205196
STOREY 2,SOBRANTE,0.33912230630656715
STOREY 2,STAGG-J1,0.38480196731133975
STOREY 2,STAGG-J2,0.3917353006446731
STOREY 2,SHILOH1,0.49839141027124556
STOREY 2,SHILOH2,0.5520284948206624
STOREY 2,SHILOH4,0.5516117756534709
STOREY 2,SHILOH4JCT,0.3561821173211732
STOREY 2,SHILOH3,0.5642159948206624
STOREY 2,SHILOH3JCT,0.35211961732117325
STOREY 2,SONOMAPPGEO,0.4985114204892049
STOREY 2,SANTAFE,0.48507511850118495
STOREY 2,SSS,0.36302223284732843
STOREY 2,SPRINGCR,0.4572149010318227
STOREY 2,SHASTA,0.33436720538398274
STOREY 2,SUTTER,0.5847946968379458
STOREY 2,SVP_230,0.5476727112874578
STOREY 2,SVS_SW,0.35309899361493613
STOREY 2,SLATE,0.5042012607626076
SOLBLU 1,SUNST,0.6278896411598122
SOLBLU 1,STCKDLJ1,0.40585623756464867
SOLBLU 1,SOLARSS,0.3405645000759797
SOLBLU 1,STOREYJCT2,0.3570858350579152
SOLBLU 1,STOREYJCT1,0.36879755334204734
SOLBLU 1,STOREY 1,0.5499324831031009
SOLBLU 1,STOREY 2,0.535132507127294
SOLBLU 1,SLACTAP2,0.4157275192731579
SOLBLU 1,SLACTAP1,0.4183705637938184
SOLBLU 1,SANMATEO,0.34331693988314776
SOLBLU 1,SANDHLW,0.6192962302598775
SOLBLU 1,SANDHLWJCT,0.37879448810501126
SOLBLU 1,SRRC JCT,0.3703224505035668
SOLBLU 1,SOBRANTE,0.3786335614751539
SOLBLU 1,STAGG-J1,0.39769221867824256
SOLBLU 1,STAGG-J2,0.39769221867824256
SOLBLU 1,SHILOH1,0.4832471853877377
SOLBLU 1,SHILOH2,0.5877973576876332
SOLBLU 1,SHILOH4,0.5540843952852177
SOLBLU 1,SHILOH4JCT,0.4008760539264618
SOLBLU 1,SHILOH3,0.5854931890133661
SOLBLU 1,SHILOH3JCT,0.4008760539264618
SOLBLU 1,SONOMAPPGEO,0.5984234210226276
SOLBLU 1,SANTAFE,0.6334363564422589
SOLBLU 1,SSS,0.3958178178067828
SOLBLU 1,SPRINGCR,0.5187265858937024
SOLBLU 1,SHASTA,0.39944578921924245
SOLBLU 1,SUTTER,0.6009931522906944
SOLBLU 1,SVP_230,0.6284078176308734
SOLBLU 1,SVS_SW,0.37584600041628924
SOLBLU 1,SLATE,0.5889389187832973
STOREY 2,SUNST,0.3921417617460484
STOREY 2,STCKDLJ1,0.4608400191482398
STOREY 2,SOLARSS,0.5548627107321793
STOREY 2,STOREYJCT2,0.6331670058399398
STOREY 2,STOREYJCT1,0.6326029370399595
STOREY 2,STOREY 1,0.563575163632387
STOREY 2,STOREY 2,0.6381299667472953
STOREY 2,SLACTAP2,0.4948558264123918
STOREY 2,SLACTAP1,0.49073587292300586
STOREY 2,SANMATEO,0.5532587756135794
STOREY 2,SANDHLW,0.38673471400105197
STOREY 2,SANDHLWJCT,0.456552870088749
STOREY 2,SRRC JCT,0.48093338984494743
STOREY 2,SOBRANTE,0.493967536582358
STOREY 2,STAGG-J1,0.5437696434775995
STOREY 2,STAGG-J2,0.4837954387740836
STOREY 2,SHILOH1,0.398038688812977
STOREY 2,SHILOH2,0.39406959013390114
STOREY 2,SHILOH4,0.3938316610826622
STOREY 2,SHILOH4JCT,0.4616089645318671
STOREY 2,SHILOH3,0.3938374322496194
STOREY 2,SHILOH3JCT,0.4709731931903367
STOREY 2,SONOMAPPGEO,0.38628239265660796
STOREY 2,SANTAFE,0.39496525052029025
STOREY 2,SSS,0.40143149317232657
STOREY 2,SPRINGCR,0.3399249120730147
STOREY 2,SHASTA,0.4385997334702518
STOREY 2,SUTTER,0.3549341267261527
STOREY 2,SVP_230,0.39956870079647494
STOREY 2,SVS_SW,0.4713190396874849
STOREY 2,SLATE,0.3223247958656434
KELSO  5,KERN PP,0.39589361630671605
KELSO  5,KELSO,0.6086118362602234
KELSO  5,KE_SOUTH,0.40596606229660626
KELSO  5,KE_NORTH,0.4396926080892609
KELSO  5,KPH3_11,0.6066637287335019
KELSO  5,KPH2_10,0.6056508442218993
KELSO  5,KPH1_9,0.6056508442218993
IGNACO 2,IGNACIO,0.9948961102405838
IGNACO 2,INTAKE,0.2004834076014278
GEYS18 3,GATES F,0.4334273258447715
GEYS18 3,GATES E,0.44967983737177514
GEYS18 3,GATES D,0.44928527947796965
GEYS18 3,GREGG,0.3903904377109621
GEYS18 3,GATEWAY,0.5285957643471912
GEYS18 3,GEYSR20,0.7386334822961635
GEYS18 3,GEYSR13,0.7537911546460523
GEYS18 3,G13TT1_8,0.48518639140534997
GEYS18 3,G13TT1_9,0.4770712563724241
GEYS18 3,G9CRT111,0.5096522504073959
GEYS18 3,GEYSR16,0.7436050975378716
GEYS18 3,G16T0_2,0.45475019153417606
GEYS18 3,GEYSR14,0.8674315725431506
GEYS18 3,GEYSR18,0.9381993454178261
GEYS18 3,GEYSR12,0.8399974950957048
GEYS18 3,G14CRT15,0.5478105241810503
GEYS18 3,G9CRT2_9,0.537799781805942
GEYS18 3,GOLDHILL,0.433618765332227
GEYS18 3,GOOSEHAVEN,0.645301015098396
GEYS18 3,GHVNCRDJCT,0.4426012752195683
RIOOSO 2,REMUSTANG,0.4840866722507141
RIOOSO 2,RETRQLTY,0.3822124026656529
RIOOSO 2,RAVENSWD,0.5667176390831399
RIOOSO 2,RALPH,0.3896729394632965
RIOOSO 2,RALPHJCT,0.4587992191396908
RIOOSO 2,RESEARCH,0.4890257728425516
RIOOSO 2,ROSSTAP2,0.542350316371762
RIOOSO 2,ROSSTAP1,0.5484210512183965
RIOOSO 2,RUSSELLSMUD,0.5239097146720907
RIOOSO 2,RIO OSO,0.9950491247230795
RIOOSO 2,RK C JT2,0.4533226481927249
RIOOSO 2,RK C JT1,0.4643362884363072
RIOOSO 2,ROUND MT,0.577735421274146
RIOOSO 2,ROSEVILL,0.5689977168000238
RIOOSO 2,RNCHSECO,0.6864360986997018
PIT4   2,PINEFLAT,0.5312233185989861
PIT4   2,PINEFLATJCT,0.6440932943234885
PIT4   2,PANO_EC,0.430443805741509
PIT4   2,PNCHE 1M,0.41167917955638883
PIT4   2,PANOCHE,0.4586921201393138
PIT4   2,PADREFLATSSS,0.6444929382087468
PIT4   2,POTRERO,0.5267576289477568
PIT4   2,PPASSWND,0.416230434371616
PIT4   2,PPASSJCT,0.656363544620185
PIT4   2,PITSBG E,0.623777948227484
PIT4   2,PITSBG D,0.6655647279234519
PIT4   2,PIT 6 JT,0.7479535470954282
PIT4   2,PIT 4 JT,0.9820174481897259
PIT4   2,PIT 7JT2,0.7494273567593945
PIT4   2,PIT 7 JT,0.7758955645597898
PIT4   2,PIT 6,0.6075580335236375
PIT4   2,PIT5JT2,0.7328937498710486
PIT4   2,PIT 4,0.5839420111579652
PIT4   2,PIT 1,0.674643807795102
PIT4   2,PARKER1M,0.42143145871079807
PIT4   2,PRKR MID,0.5878731380396611
PIT4   2,PARKER2M,0.4213770407269096
PIT4   2,PROCTERJ,0.5193058947619463
PIT4   2,PROCTERI,0.44113810615542715
PIT4   2,PROCTER,0.7113725892354368
PIT4   2,POCKET,0.6798910706516417
PIT4   2,PNCHVLY,0.3319434895833333
GEYS12 2,GATES F,0.4317814950502861
GEYS12 2,GATES E,0.4498043744830055
GEYS12 2,GATES D,0.4473828460120736
GEYS12 2,GREGG,0.39166553918356495
GEYS12 2,GATEWAY,0.5205013328193148
GEYS12 2,GEYSR20,0.724625657570029
GEYS12 2,GEYSR13,0.7454514833958548
GEYS12 2,G13TT1_8,0.47564079903878986
GEYS12 2,G13TT1_9,0.4679122562270467
GEYS12 2,G9CRT111,0.45839210899722566
GEYS12 2,GEYSR16,0.7245380127319851
GEYS12 2,G16T0_2,0.45966101871865717
GEYS12 2,GEYSR14,0.8592330577770302
GEYS12 2,GEYSR18,0.8233915206916914
GEYS12 2,GEYSR12,0.9635115863055588
GEYS12 2,G14CRT15,0.5462371954351863
GEYS12 2,G9CRT2_9,0.5331305068972305
GEYS12 2,GOLDHILL,0.43218032155036684
GEYS12 2,GOOSEHAVEN,0.6382901385536486
GEYS12 2,GHVNCRDJCT,0.43906031931482264
CARBRY 1,CVSR,0.4542417695264643
CARBRY 1,CALNTESS,0.47427211005704867
CARBRY 1,CALFLATS-STH,0.44197484304973056
CARBRY 1,CALFLTSN,0.4354658407259142
CARBRY 1,CALFLATSSS,0.5084839366208853
CARBRY 1,C.COSTAPPF,0.515093225723932
CARBRY 1,C.COSTAPPE,0.42671850231478725
CARBRY 1,CV BART,0.4930887315541948
CARBRY 1,CASTROVL,0.5873304533350887
CARBRY 1,CAYETANO,0.5446245488024055
CARBRY 1,C.COSTAPPD,0.45398710256832514
CARBRY 1,CC SUB,0.5337266708676618
CARBRY 1,CAMANCH,0.6199680151951156
CARBRY 1,CRTNA  M,0.4591300393531126
CARBRY 1,CORTINA,0.5993558424167119
CARBRY 1,C&H,0.4158224657942406
CARBRY 1,CROCKETT,0.5506090482948973
CARBRY 1,CR2T3_18,0.5565323078568473
CARBRY 1,CR1T3_18,0.5944081743367899
CARBRY 1,CARBOU M,0.47669180385713594
CARBRY 1,COVE_RD.,0.6028073924787791
CARBRY 1,COVERDTP,0.4455223224079235
CARBRY 1,COLUSAPP2,0.4372270177225788
CARBRY 1,CARBERY,0.922535805872323
CARBRY 1,COLUSAPP1,0.437365069152952
CARBRY 1,COTWD_F2,0.5441785642079577
CARBRY 1,COTWD_F,0.6372166380295649
CARBRY 1,COTWD_E,0.6527330209485847
CARBRY 1,COTWD_E2,0.6496259162066005
CARBRY 1,CAMANCPP,0.4081003034466958
CARBRY 1,COTWWAP2,0.5321425774886741
CARBRY 1,COTWDWAP,0.5380095929895464
CARBRY 1,CORDOVA,0.5914518133300282
CARBRY 1,COSUMNE3,0.39855372471889283
CARBRY 1,COSUMNE2,0.39855372471889283
CARBRY 1,COSUMNE1,0.39855372471889283
CARBRY 1,CAMINO S,0.5823165550288456
CARBRY 1,CREED,0.4469464047858763
PIT7   4,PINEFLAT,0.6986603568828058
PIT7   4,PINEFLATJCT,0.588454600089233
PIT7   4,PANO_EC,0.5634288217572022
PIT7   4,PNCHE 1M,0.5607599786873639
PIT7   4,PANOCHE,0.4203810433508439
PIT7   4,PADREFLATSSS,0.5471904241994735
PIT7   4,POTRERO,0.67531246019025
PIT7   4,PPASSWND,0.5914675831293268
PIT7   4,PPASSJCT,0.5369653848526328
PIT7   4,PITSBG E,0.5347936621700918
PIT7   4,PITSBG D,0.5393060034197008
PIT7   4,PIT 6 JT,0.6572618297072038
PIT7   4,PIT 4 JT,0.6034015060084629
PIT7   4,PIT 7JT2,0.6517135521921169
PIT7   4,PIT 7 JT,0.6517135521921169
PIT7   4,PIT 6,0.8421854891216114
PIT7   4,PIT5JT2,0.59882951784555
PIT7   4,PIT 4,0.8424060240338516
PIT7   4,PIT 1,0.5373167071919166
PIT7   4,PARKER1M,0.6270353615183206
PIT7   4,PRKR MID,0.41573661815735796
PIT7   4,PARKER2M,0.5949182914625353
PIT7   4,PROCTERJ,0.7259847496399221
PIT7   4,PROCTERI,0.7197285198682383
PIT7   4,PROCTER,0.4793492518879474
PIT7   4,POCKET,0.43372548686513673
PIT7   4,PNCHVLY,0.5029957420461313
GEYS18 2,GATES F,0.5070385001875188
GEYS18 2,GATES E,0.5446152605760987
GEYS18 2,GATES D,0.5462664010493318
GEYS18 2,GREGG,0.4527837577087542
GEYS18 2,GATEWAY,0.4492992039907381
GEYS18 2,GEYSR20,0.565559308913536
GEYS18 2,GEYSR13,0.5706118663634989
GEYS18 2,G13TT1_8,0.6459690674285246
GEYS18 2,G13TT1_9,0.6503369512635232
GEYS18 2,G9CRT111,0.6376750805221356
GEYS18 2,GEYSR16,0.5672165139941053
GEYS18 2,G16T0_2,0.5674667871931995
GEYS18 2,GEYSR14,0.6411438575143835
GEYS18 2,GEYSR18,0.6311331151392754
GEYS18 2,GEYSR12,0.6319991650319017
GEYS18 2,G14CRT15,0.7485618324041329
GEYS18 2,G9CRT2_9,0.8600598800247498
GEYS18 2,GOLDHILL,0.49922336861217786
GEYS18 2,GOOSEHAVEN,0.47447811614390983
GEYS18 2,GHVNCRDJCT,0.6013867481890517
RCKCRK 5,REMUSTANG,0.4058276344402395
RCKCRK 5,RETRQLTY,0.4390442691298533
RCKCRK 5,RAVENSWD,0.4969384512756172
RCKCRK 5,RALPH,0.4602736880021059
RCKCRK 5,RALPHJCT,0.567106392275286
RCKCRK 5,RESEARCH,0.4760751873514519
RCKCRK 5,ROSSTAP2,0.5583047986412426
RCKCRK 5,ROSSTAP1,0.5677476557840998
RCKCRK 5,RUSSELLSMUD,0.42751962792964554
RCKCRK 5,RIO OSO,0.4594730794262449
RCKCRK 5,RK C JT2,0.7524881929376293
RCKCRK 5,RK C JT1,0.9046980967103914
RCKCRK 5,ROUND MT,0.49175056966408254
RCKCRK 5,ROSEVILL,0.5243047491472579
RCKCRK 5,RNCHSECO,0.43499886274077915
GYS20T 1,GATES F,0.5379004398164962
GYS20T 1,GATES E,0.517182472899453
GYS20T 1,GATES D,0.5681877458623525
GYS20T 1,GREGG,0.4479815410091204
GYS20T 1,GATEWAY,0.432506886790634
GYS20T 1,GEYSR20,0.5739855817276145
GYS20T 1,GEYSR13,0.5959612152115037
GYS20T 1,G13TT1_8,0.7663049654530968
GYS20T 1,G13TT1_9,0.7354581463822907
GYS20T 1,G9CRT111,0.8878603908619065
GYS20T 1,GEYSR16,0.5968515947089175
GYS20T 1,G16T0_2,0.6596984528908498
GYS20T 1,GEYSR14,0.5347780756353984
GYS20T 1,GEYSR18,0.5766179228029444
GYS20T 1,GEYSR12,0.529979687582773
GYS20T 1,G14CRT15,0.6848866673328564
GYS20T 1,G9CRT2_9,0.6740845740178698
GYS20T 1,GOLDHILL,0.4657977544240601
GYS20T 1,GOOSEHAVEN,0.4075671668626959
GYS20T 1,GHVNCRDJCT,0.690628669458081
FULTON 2,FGRDN T2,0.5348330979825553
FULTON 2,FGRDN T1,0.5583202033280392
FULTON 2,FULTON,0.9472692193122045
FULTON 2,FOLSOM,0.6178084005365547
FULTON 2,FRANKLN,0.6495542202715976
COCOPP 9,CVSR,0.39227050872356733
COCOPP 9,CALNTESS,0.47490688483975985
COCOPP 9,CALFLATS-STH,0.36716477221874577
COCOPP 9,CALFLTSN,0.3717453305414786
COCOPP 9,CALFLATSSS,0.4423535450865856
COCOPP 9,C.COSTAPPF,0.6507332241670114
COCOPP 9,C.COSTAPPE,0.7573183954384044
COCOPP 9,CV BART,0.40848064765731684
COCOPP 9,CASTROVL,0.45017536229684174
COCOPP 9,CAYETANO,0.45949914989702423
COCOPP 9,C.COSTAPPD,0.7647300534125333
COCOPP 9,CC SUB,0.5454918097246576
COCOPP 9,CAMANCH,0.4639804283975153
COCOPP 9,CRTNA  M,0.3763810820026028
COCOPP 9,CORTINA,0.42507132621485233
COCOPP 9,C&H,0.3871408332178686
COCOPP 9,CROCKETT,0.4488406741135388
COCOPP 9,CR2T3_18,0.4387340118387904
COCOPP 9,CR1T3_18,0.4331890726552965
COCOPP 9,CARBOU M,0.4149909263020211
COCOPP 9,COVE_RD.,0.4237087668490469
COCOPP 9,COVERDTP,0.39990759140454846
COCOPP 9,COLUSAPP2,0.42749334422380375
COCOPP 9,CARBERY,0.42470378451797647
COCOPP 9,COLUSAPP1,0.46306998635222607
COCOPP 9,COTWD_F2,0.4731067660162787
COCOPP 9,COTWD_F,0.4472446119145756
COCOPP 9,COTWD_E,0.4613098724428046
COCOPP 9,COTWD_E2,0.43466282131625333
COCOPP 9,CAMANCPP,0.4881927644242277
COCOPP 9,COTWWAP2,0.4811572112812519
COCOPP 9,COTWDWAP,0.5390877428208731
COCOPP 9,CORDOVA,0.4680217822040468
COCOPP 9,COSUMNE3,0.38644731845853847
COCOPP 9,COSUMNE2,0.38644731845853847
COCOPP 9,COSUMNE1,0.38644731845853847
COCOPP 9,CAMINO S,0.4024649029114138
COCOPP 9,CREED,0.3008045558454992
KELSO  6,KERN PP,0.4880552771314781
KELSO  6,KELSO,0.9244002644597877
KELSO  6,KE_SOUTH,0.49595148319653093
KELSO  6,KE_NORTH,0.50150190165679
KELSO  6,KPH3_11,0.3857662164561409
KELSO  6,KPH2_10,0.3854285882856066
KELSO  6,KPH1_9,0.3854285882856066
SRRCTR 1,SUNST,0.5865630363989118
SRRCTR 1,STCKDLJ1,0.4152022178865703
SRRCTR 1,SOLARSS,0.4387246191074422
SRRCTR 1,STOREYJCT2,0.4659986537740785
SRRCTR 1,STOREYJCT1,0.47344677185756745
SRRCTR 1,STOREY 1,0.6665625377949242
SRRCTR 1,STOREY 2,0.6185375736629302
SRRCTR 1,SLACTAP2,0.4778695603797973
SRRCTR 1,SLACTAP1,0.478000144777299
SRRCTR 1,SANMATEO,0.43289915247754307
SRRCTR 1,SANDHLW,0.6514749133142395
SRRCTR 1,SANDHLWJCT,0.48066447727758604
SRRCTR 1,SRRC JCT,0.5757844852465542
SRRCTR 1,SOBRANTE,0.4800885829464883
SRRCTR 1,STAGG-J1,0.44891019280013394
SRRCTR 1,STAGG-J2,0.44891019280013394
SRRCTR 1,SHILOH1,0.526161927752813
SRRCTR 1,SHILOH2,0.6160615569506851
SRRCTR 1,SHILOH4,0.5754656797459152
SRRCTR 1,SHILOH4JCT,0.46072135067346576
SRRCTR 1,SHILOH3,0.6193944837799534
SRRCTR 1,SHILOH3JCT,0.4916631496152647
SRRCTR 1,SONOMAPPGEO,0.5675385697934208
SRRCTR 1,SANTAFE,0.5882356810158204
SRRCTR 1,SSS,0.3992450043777891
SRRCTR 1,SPRINGCR,0.6272865250500335
SRRCTR 1,SHASTA,0.43944107531336285
SRRCTR 1,SUTTER,0.5555188883034067
SRRCTR 1,SVP_230,0.7451953450599755
SRRCTR 1,SVS_SW,0.38598178168665853
SRRCTR 1,SLATE,0.5587059461182847
MOSSLD10,MIDWAY-R13,0.6544414409508647
MOSSLD10,MIDWAY-R12,0.6105303298397535
MOSSLD10,MIDWAY-R11,0.6105303298397535
MOSSLD10,MIDWAY-F,0.3922290018832392
MOSSLD10,MIDWAY-E,0.39324482109227876
MOSSLD10,MIDWAY-DBAAH,0.43284519774011304
MOSSLD10,MIDWAY-DDBSB,0.38500474576271193
MOSSLD10,MORROBAY,0.39103490391931656
MOSSLD10,MUSTANGSS,0.4440473541548593
MOSSLD10,MC CALL,0.4603145263749452
MOSSLD10,MOSSLNSW,0.4959238095238095
MOSSLD10,METCALF,0.46270841798785856
MOSSLD10,MONTAVIS,0.4329977979677842
MOSSLD10,MARTIN C,0.4179702812645282
MOSSLD10,MARIPOSA,0.531083666930529
MOSSLD10,MORAGA,0.39078635926584065
MOSSLD10,MARSHLD2,0.5725254300325431
MOSSLD10,MARSHLD1,0.591125430032543
MOSSLD10,MDDLFK M,0.5592462126066944
MOSSLD10,MALACHA2,0.553892329149233
MOSSLD10,MOC_TAP6,0.34751533961989217
MOSSLD10,MOC_TAP5,0.3501670132600595
TESLA 10,TRANQLTYSS,0.32161342790203573
TESLA 10,TESLA C,0.460673856504132
TESLA 10,TESLA D,0.4280077668744237
TESLA 10,TESLA E,0.41414023722170995
TESLA 10,TIGR CKM,0.576439835233901
TESLA 10,TIGR CRK,0.3716352063338021
TESLA 10,TABLE MTN E,0.3572707027637084
TESLA 10,TBL MT2M,0.6020279330728213
TESLA 10,TABLE MTN D,0.33926151511527125
TESLA 10,TBC_PTB1,0.61236782782251
TESLA 10,THM JCT,0.38873309903060205
TESLA 10,THM JCT2,0.380608099030602
TESLA 10,TRINITY,0.5374580752356463
TESLA 10,TRCY PMP,0.3235562836896727
TESLA 10,TRNQ8GVS,0.579423606461458
