Gas Pipeline Name,Holding Company Name,Point Name,Primary Point Type,Flow Point Name,Flow Point Number,Flow Point Interconnecting Entity Name,Flow Point Interconnecting Entity Type,Flow Date,End of Day,Flow Cycle,Flow Direction,Sum Operating Capacity Dth,Sum Scheduled Quantity Dth,Sum Operationally Available Quantity Dth,Capacity Utilization %,Gas Pipeline ID,Holding Company ID,Point ID,Flow Point Interconnecting Entity ID
Florida Gas Transmission Co,Energy Transfer Partners LP,CS #9 Franklinton,COMPRESSOR,CS #9 Franklinton,52715,Florida Gas Transmission Co,Company,4/3/2023 0:00,Yes,Final,Receipt,1250000,1135353,114647,90.83,60359,622804,600690,60359
Florida Gas Transmission Co,Energy Transfer Partners LP,CS #9 Franklinton,COMPRESSOR,CS #9 Franklinton,52715,Florida Gas Transmission Co,Company,4/2/2023 0:00,Yes,Final,Receipt,1250000,1083291,166709,86.66,60359,622804,600690,60359
Florida Gas Transmission Co,Energy Transfer Partners LP,CS #9 Franklinton,COMPRESSOR,CS #9 Franklinton,52715,Florida Gas Transmission Co,Company,4/1/2023 0:00,Yes,Final,Receipt,1250000,1078361,171639,86.27,60359,622804,600690,60359
Florida Gas Transmission Co,Energy Transfer Partners LP,CS #9 Franklinton,COMPRESSOR,CS #9 Franklinton,52715,Florida Gas Transmission Co,Company,3/31/2023 0:00,Yes,Final,Receipt,1250000,1111142,138858,88.89,60359,622804,600690,60359
Florida Gas Transmission Co,Energy Transfer Partners LP,CS #9 Franklinton,COMPRESSOR,CS #9 Franklinton,52715,Florida Gas Transmission Co,Company,3/30/2023 0:00,Yes,Final,Receipt,1250000,1126040,123960,90.08,60359,622804,600690,60359
Florida Gas Transmission Co,Energy Transfer Partners LP,CS #9 Franklinton,COMPRESSOR,CS #9 Franklinton,52715,Florida Gas Transmission Co,Company,3/29/2023 0:00,Yes,Final,Receipt,1250000,1129368,120632,90.35,60359,622804,600690,60359
Florida Gas Transmission Co,Energy Transfer Partners LP,CS #9 Franklinton,COMPRESSOR,CS #9 Franklinton,52715,Florida Gas Transmission Co,Company,3/28/2023 0:00,Yes,Final,Receipt,1250000,1103068,146932,88.25,60359,622804,600690,60359
Gulf South Pipeline Co LP,Boardwalk Pipeline Partners LP,Expansion Area 19 Delivery,SEGMENT,Expansion Area 19 Delivery,63756,Not Reported,Company,6/26/2023 0:00,Yes,Intraday 1,Segment,2275000,2269218,5782,99.75,72391,913128,1140707,404865
Gulf South Pipeline Co LP,Boardwalk Pipeline Partners LP,Expansion Area 19 Delivery,SEGMENT,Expansion Area 19 Delivery,63756,Not Reported,Company,6/25/2023 0:00,Yes,Intraday 3,Segment,2275000,2275000,0,100,72391,913128,1140707,404865
Gulf South Pipeline Co LP,Boardwalk Pipeline Partners LP,Expansion Area 19 Delivery,SEGMENT,Expansion Area 19 Delivery,63756,Not Reported,Company,6/24/2023 0:00,Yes,Intraday 3,Segment,2275000,2274834,166,99.99,72391,913128,1140707,404865
Gulf South Pipeline Co LP,Boardwalk Pipeline Partners LP,Expansion Area 19 Delivery,SEGMENT,Expansion Area 19 Delivery,63756,Not Reported,Company,6/23/2023 0:00,Yes,Intraday 3,Segment,2275000,2275000,0,100,72391,913128,1140707,404865
Gulf South Pipeline Co LP,Boardwalk Pipeline Partners LP,Expansion Area 19 Delivery,SEGMENT,Expansion Area 19 Delivery,63756,Not Reported,Company,6/22/2023 0:00,Yes,Intraday 3,Segment,2275000,2198418,76582,96.63,72391,913128,1140707,404865
Gulf South Pipeline Co LP,Boardwalk Pipeline Partners LP,Expansion Area 19 Delivery,SEGMENT,Expansion Area 19 Delivery,63756,Not Reported,Company,6/21/2023 0:00,Yes,Intraday 3,Segment,2275000,2224115,50885,97.76,72391,913128,1140707,404865
Gulf South Pipeline Co LP,Boardwalk Pipeline Partners LP,Expansion Area 19 Delivery,SEGMENT,Expansion Area 19 Delivery,63756,Not Reported,Company,6/20/2023 0:00,Yes,Intraday 3,Segment,2275000,2275000,0,100,72391,913128,1140707,404865
Gulf South Pipeline Co LP,Boardwalk Pipeline Partners LP,Expansion Area 19 Delivery,SEGMENT,Expansion Area 19 Delivery,63756,Not Reported,Company,6/19/2023 0:00,Yes,Intraday 3,Segment,2275000,2275000,0,100,72391,913128,1140707,404865
Gulf South Pipeline Co LP,Boardwalk Pipeline Partners LP,Expansion Area 19 Delivery,SEGMENT,Expansion Area 19 Delivery,63756,Not Reported,Company,6/18/2023 0:00,Yes,Intraday 3,Segment,2275000,2275000,0,100,72391,913128,1140707,404865
Gulf South Pipeline Co LP,Boardwalk Pipeline Partners LP,Expansion Area 19 Delivery,SEGMENT,Expansion Area 19 Delivery,63756,Not Reported,Company,6/17/2023 0:00,Yes,Intraday 3,Segment,2275000,2275000,0,100,72391,913128,1140707,404865
Gulf South Pipeline Co LP,Boardwalk Pipeline Partners LP,Expansion Area 19 Delivery,SEGMENT,Expansion Area 19 Delivery,63756,Not Reported,Company,6/16/2023 0:00,Yes,Intraday 3,Segment,2275000,2275000,0,100,72391,913128,1140707,404865
Gulf South Pipeline Co LP,Boardwalk Pipeline Partners LP,Expansion Area 19 Delivery,SEGMENT,Expansion Area 19 Delivery,63756,Not Reported,Company,6/15/2023 0:00,Yes,Intraday 3,Segment,2275000,2257926,17074,99.25,72391,913128,1140707,404865
Gulf South Pipeline Co LP,Boardwalk Pipeline Partners LP,Expansion Area 19 Delivery,SEGMENT,Expansion Area 19 Delivery,63756,Not Reported,Company,6/14/2023 0:00,Yes,Intraday 3,Segment,2275000,2252531,22469,99.01,72391,913128,1140707,404865
Gulf South Pipeline Co LP,Boardwalk Pipeline Partners LP,Expansion Area 19 Delivery,SEGMENT,Expansion Area 19 Delivery,63756,Not Reported,Company,6/13/2023 0:00,Yes,Intraday 3,Segment,2275000,2248517,26483,98.84,72391,913128,1140707,404865
Gulf South Pipeline Co LP,Boardwalk Pipeline Partners LP,Expansion Area 19 Delivery,SEGMENT,Expansion Area 19 Delivery,63756,Not Reported,Company,6/12/2023 0:00,Yes,Intraday 3,Segment,2275000,2239404,35596,98.44,72391,913128,1140707,404865
Gulf South Pipeline Co LP,Boardwalk Pipeline Partners LP,Expansion Area 19 Delivery,SEGMENT,Expansion Area 19 Delivery,63756,Not Reported,Company,6/11/2023 0:00,Yes,Intraday 3,Segment,2275000,2240823,34177,98.5,72391,913128,1140707,404865
Gulf South Pipeline Co LP,Boardwalk Pipeline Partners LP,Expansion Area 19 Delivery,SEGMENT,Expansion Area 19 Delivery,63756,Not Reported,Company,6/10/2023 0:00,Yes,Intraday 3,Segment,2275000,2275000,0,100,72391,913128,1140707,404865
Gulf South Pipeline Co LP,Boardwalk Pipeline Partners LP,Expansion Area 19 Delivery,SEGMENT,Expansion Area 19 Delivery,63756,Not Reported,Company,6/9/2023 0:00,Yes,Intraday 3,Segment,2275000,2247413,27587,98.79,72391,913128,1140707,404865
Gulf South Pipeline Co LP,Boardwalk Pipeline Partners LP,Expansion Area 19 Delivery,SEGMENT,Expansion Area 19 Delivery,63756,Not Reported,Company,6/8/2023 0:00,Yes,Intraday 3,Segment,2275000,2226472,48528,97.87,72391,913128,1140707,404865
Gulf South Pipeline Co LP,Boardwalk Pipeline Partners LP,Expansion Area 19 Delivery,SEGMENT,Expansion Area 19 Delivery,63756,Not Reported,Company,6/7/2023 0:00,Yes,Intraday 3,Segment,2275000,2220385,54615,97.6,72391,913128,1140707,404865
Gulf South Pipeline Co LP,Boardwalk Pipeline Partners LP,Expansion Area 19 Delivery,SEGMENT,Expansion Area 19 Delivery,63756,Not Reported,Company,6/6/2023 0:00,Yes,Intraday 3,Segment,2275000,2154171,120829,94.69,72391,913128,1140707,404865
Gulf South Pipeline Co LP,Boardwalk Pipeline Partners LP,Expansion Area 19 Delivery,SEGMENT,Expansion Area 19 Delivery,63756,Not Reported,Company,6/5/2023 0:00,Yes,Intraday 3,Segment,2275000,2274517,483,99.98,72391,913128,1140707,404865
Gulf South Pipeline Co LP,Boardwalk Pipeline Partners LP,Expansion Area 19 Delivery,SEGMENT,Expansion Area 19 Delivery,63756,Not Reported,Company,6/4/2023 0:00,Yes,Intraday 3,Segment,2275000,2274606,394,99.98,72391,913128,1140707,404865
Gulf South Pipeline Co LP,Boardwalk Pipeline Partners LP,Expansion Area 19 Delivery,SEGMENT,Expansion Area 19 Delivery,63756,Not Reported,Company,6/3/2023 0:00,Yes,Intraday 3,Segment,2275000,2275000,0,100,72391,913128,1140707,404865
Gulf South Pipeline Co LP,Boardwalk Pipeline Partners LP,Expansion Area 19 Delivery,SEGMENT,Expansion Area 19 Delivery,63756,Not Reported,Company,6/2/2023 0:00,Yes,Intraday 3,Segment,2275000,2275000,0,100,72391,913128,1140707,404865
Gulf South Pipeline Co LP,Boardwalk Pipeline Partners LP,Expansion Area 19 Delivery,SEGMENT,Expansion Area 19 Delivery,63756,Not Reported,Company,6/1/2023 0:00,Yes,Intraday 3,Segment,2275000,2247413,27587,98.79,72391,913128,1140707,404865
Gulf South Pipeline Co LP,Boardwalk Pipeline Partners LP,Expansion Area 19 Delivery,SEGMENT,Expansion Area 19 Delivery,63756,Not Reported,Company,5/31/2023 0:00,Yes,Intraday 3,Segment,2275000,2275000,0,100,72391,913128,1140707,404865
Gulf South Pipeline Co LP,Boardwalk Pipeline Partners LP,Expansion Area 19 Delivery,SEGMENT,Expansion Area 19 Delivery,63756,Not Reported,Company,5/30/2023 0:00,Yes,Intraday 3,Segment,2275000,2261610,13390,99.41,72391,913128,1140707,404865
Gulf South Pipeline Co LP,Boardwalk Pipeline Partners LP,Expansion Area 19 Delivery,SEGMENT,Expansion Area 19 Delivery,63756,Not Reported,Company,5/29/2023 0:00,Yes,Intraday 3,Segment,2275000,2135491,139509,93.87,72391,913128,1140707,404865
Gulf South Pipeline Co LP,Boardwalk Pipeline Partners LP,Expansion Area 19 Delivery,SEGMENT,Expansion Area 19 Delivery,63756,Not Reported,Company,5/28/2023 0:00,Yes,Intraday 3,Segment,2275000,2116334,158666,93.03,72391,913128,1140707,404865
Gulf South Pipeline Co LP,Boardwalk Pipeline Partners LP,Expansion Area 19 Delivery,SEGMENT,Expansion Area 19 Delivery,63756,Not Reported,Company,5/27/2023 0:00,Yes,Intraday 3,Segment,2275000,2076958,198042,91.29,72391,913128,1140707,404865
Gulf South Pipeline Co LP,Boardwalk Pipeline Partners LP,Expansion Area 19 Delivery,SEGMENT,Expansion Area 19 Delivery,63756,Not Reported,Company,5/26/2023 0:00,Yes,Intraday 3,Segment,2275000,2172068,102932,95.48,72391,913128,1140707,404865
Gulf South Pipeline Co LP,Boardwalk Pipeline Partners LP,Expansion Area 19 Delivery,SEGMENT,Expansion Area 19 Delivery,63756,Not Reported,Company,5/25/2023 0:00,Yes,Intraday 3,Segment,2275000,2265093,9907,99.56,72391,913128,1140707,404865
Gulf South Pipeline Co LP,Boardwalk Pipeline Partners LP,Expansion Area 19 Delivery,SEGMENT,Expansion Area 19 Delivery,63756,Not Reported,Company,5/24/2023 0:00,Yes,Intraday 3,Segment,2275000,2227907,47093,97.93,72391,913128,1140707,404865
Gulf South Pipeline Co LP,Boardwalk Pipeline Partners LP,Expansion Area 19 Delivery,SEGMENT,Expansion Area 19 Delivery,63756,Not Reported,Company,5/23/2023 0:00,Yes,Intraday 3,Segment,2275000,2275000,0,100,72391,913128,1140707,404865
Gulf South Pipeline Co LP,Boardwalk Pipeline Partners LP,Expansion Area 19 Delivery,SEGMENT,Expansion Area 19 Delivery,63756,Not Reported,Company,5/22/2023 0:00,Yes,Intraday 3,Segment,2275000,2275000,0,100,72391,913128,1140707,404865
Gulf South Pipeline Co LP,Boardwalk Pipeline Partners LP,Expansion Area 19 Delivery,SEGMENT,Expansion Area 19 Delivery,63756,Not Reported,Company,5/21/2023 0:00,Yes,Intraday 3,Segment,2275000,2275000,0,100,72391,913128,1140707,404865
Gulf South Pipeline Co LP,Boardwalk Pipeline Partners LP,Expansion Area 19 Delivery,SEGMENT,Expansion Area 19 Delivery,63756,Not Reported,Company,5/20/2023 0:00,Yes,Intraday 3,Segment,2275000,2275000,0,100,72391,913128,1140707,404865
Gulf South Pipeline Co LP,Boardwalk Pipeline Partners LP,Expansion Area 19 Delivery,SEGMENT,Expansion Area 19 Delivery,63756,Not Reported,Company,5/19/2023 0:00,Yes,Intraday 3,Segment,2275000,2264116,10884,99.52,72391,913128,1140707,404865
Gulf South Pipeline Co LP,Boardwalk Pipeline Partners LP,Expansion Area 19 Delivery,SEGMENT,Expansion Area 19 Delivery,63756,Not Reported,Company,5/18/2023 0:00,Yes,Intraday 3,Segment,2275000,2211487,63513,97.21,72391,913128,1140707,404865
Gulf South Pipeline Co LP,Boardwalk Pipeline Partners LP,Expansion Area 19 Delivery,SEGMENT,Expansion Area 19 Delivery,63756,Not Reported,Company,5/17/2023 0:00,Yes,Intraday 3,Segment,2275000,2214800,60200,97.35,72391,913128,1140707,404865
Gulf South Pipeline Co LP,Boardwalk Pipeline Partners LP,Expansion Area 19 Delivery,SEGMENT,Expansion Area 19 Delivery,63756,Not Reported,Company,5/16/2023 0:00,Yes,Intraday 3,Segment,2275000,2194495,80505,96.46,72391,913128,1140707,404865
Gulf South Pipeline Co LP,Boardwalk Pipeline Partners LP,Expansion Area 19 Delivery,SEGMENT,Expansion Area 19 Delivery,63756,Not Reported,Company,5/15/2023 0:00,Yes,Intraday 3,Segment,2275000,2275000,0,100,72391,913128,1140707,404865
Gulf South Pipeline Co LP,Boardwalk Pipeline Partners LP,Expansion Area 19 Delivery,SEGMENT,Expansion Area 19 Delivery,63756,Not Reported,Company,5/14/2023 0:00,Yes,Intraday 3,Segment,2275000,2275000,0,100,72391,913128,1140707,404865
Gulf South Pipeline Co LP,Boardwalk Pipeline Partners LP,Expansion Area 19 Delivery,SEGMENT,Expansion Area 19 Delivery,63756,Not Reported,Company,5/13/2023 0:00,Yes,Intraday 3,Segment,2275000,2275000,0,100,72391,913128,1140707,404865
Gulf South Pipeline Co LP,Boardwalk Pipeline Partners LP,Expansion Area 19 Delivery,SEGMENT,Expansion Area 19 Delivery,63756,Not Reported,Company,5/12/2023 0:00,Yes,Intraday 3,Segment,2275000,2275000,0,100,72391,913128,1140707,404865
Gulf South Pipeline Co LP,Boardwalk Pipeline Partners LP,Expansion Area 19 Delivery,SEGMENT,Expansion Area 19 Delivery,63756,Not Reported,Company,5/11/2023 0:00,Yes,Intraday 3,Segment,2275000,2274835,165,99.99,72391,913128,1140707,404865
Gulf South Pipeline Co LP,Boardwalk Pipeline Partners LP,Expansion Area 19 Delivery,SEGMENT,Expansion Area 19 Delivery,63756,Not Reported,Company,5/10/2023 0:00,Yes,Intraday 3,Segment,2275000,2275000,0,100,72391,913128,1140707,404865
Gulf South Pipeline Co LP,Boardwalk Pipeline Partners LP,Expansion Area 19 Delivery,SEGMENT,Expansion Area 19 Delivery,63756,Not Reported,Company,5/9/2023 0:00,Yes,Intraday 3,Segment,2275000,2274011,989,99.96,72391,913128,1140707,404865
Gulf South Pipeline Co LP,Boardwalk Pipeline Partners LP,Expansion Area 19 Delivery,SEGMENT,Expansion Area 19 Delivery,63756,Not Reported,Company,5/8/2023 0:00,Yes,Intraday 3,Segment,2275000,2275000,0,100,72391,913128,1140707,404865
Gulf South Pipeline Co LP,Boardwalk Pipeline Partners LP,Expansion Area 19 Delivery,SEGMENT,Expansion Area 19 Delivery,63756,Not Reported,Company,5/7/2023 0:00,Yes,Intraday 3,Segment,2275000,2275000,0,100,72391,913128,1140707,404865
Gulf South Pipeline Co LP,Boardwalk Pipeline Partners LP,Expansion Area 19 Delivery,SEGMENT,Expansion Area 19 Delivery,63756,Not Reported,Company,5/6/2023 0:00,Yes,Intraday 3,Segment,2275000,2275000,0,100,72391,913128,1140707,404865
Gulf South Pipeline Co LP,Boardwalk Pipeline Partners LP,Expansion Area 19 Delivery,SEGMENT,Expansion Area 19 Delivery,63756,Not Reported,Company,5/5/2023 0:00,Yes,Intraday 3,Segment,2275000,2263643,11357,99.5,72391,913128,1140707,404865
Gulf South Pipeline Co LP,Boardwalk Pipeline Partners LP,Expansion Area 19 Delivery,SEGMENT,Expansion Area 19 Delivery,63756,Not Reported,Company,5/4/2023 0:00,Yes,Intraday 3,Segment,2275000,2265936,9064,99.6,72391,913128,1140707,404865
Gulf South Pipeline Co LP,Boardwalk Pipeline Partners LP,Expansion Area 19 Delivery,SEGMENT,Expansion Area 19 Delivery,63756,Not Reported,Company,5/3/2023 0:00,Yes,Intraday 3,Segment,2275000,2223294,51706,97.73,72391,913128,1140707,404865
Gulf South Pipeline Co LP,Boardwalk Pipeline Partners LP,Expansion Area 19 Delivery,SEGMENT,Expansion Area 19 Delivery,63756,Not Reported,Company,5/2/2023 0:00,Yes,Intraday 3,Segment,2275000,2235489,39511,98.26,72391,913128,1140707,404865
Gulf South Pipeline Co LP,Boardwalk Pipeline Partners LP,Expansion Area 19 Delivery,SEGMENT,Expansion Area 19 Delivery,63756,Not Reported,Company,5/1/2023 0:00,Yes,Intraday 3,Segment,2275000,2189179,85821,96.23,72391,913128,1140707,404865
Gulf South Pipeline Co LP,Boardwalk Pipeline Partners LP,Expansion Area 19 Delivery,SEGMENT,Expansion Area 19 Delivery,63756,Not Reported,Company,4/30/2023 0:00,Yes,Intraday 3,Segment,2275000,2259011,15989,99.3,72391,913128,1140707,404865
Gulf South Pipeline Co LP,Boardwalk Pipeline Partners LP,Expansion Area 19 Delivery,SEGMENT,Expansion Area 19 Delivery,63756,Not Reported,Company,4/29/2023 0:00,Yes,Intraday 3,Segment,2275000,2252548,22452,99.01,72391,913128,1140707,404865
Gulf South Pipeline Co LP,Boardwalk Pipeline Partners LP,Expansion Area 19 Delivery,SEGMENT,Expansion Area 19 Delivery,63756,Not Reported,Company,4/28/2023 0:00,Yes,Intraday 3,Segment,2275000,2248017,26983,98.81,72391,913128,1140707,404865
Gulf South Pipeline Co LP,Boardwalk Pipeline Partners LP,Expansion Area 19 Delivery,SEGMENT,Expansion Area 19 Delivery,63756,Not Reported,Company,4/27/2023 0:00,Yes,Intraday 3,Segment,2275000,2242101,32899,98.55,72391,913128,1140707,404865
Gulf South Pipeline Co LP,Boardwalk Pipeline Partners LP,Expansion Area 19 Delivery,SEGMENT,Expansion Area 19 Delivery,63756,Not Reported,Company,4/26/2023 0:00,Yes,Intraday 3,Segment,2275000,2275000,0,100,72391,913128,1140707,404865
Gulf South Pipeline Co LP,Boardwalk Pipeline Partners LP,Expansion Area 19 Delivery,SEGMENT,Expansion Area 19 Delivery,63756,Not Reported,Company,4/25/2023 0:00,Yes,Intraday 3,Segment,2275000,2250816,24184,98.94,72391,913128,1140707,404865
Gulf South Pipeline Co LP,Boardwalk Pipeline Partners LP,Expansion Area 19 Delivery,SEGMENT,Expansion Area 19 Delivery,63756,Not Reported,Company,4/24/2023 0:00,Yes,Intraday 3,Segment,2275000,2275000,0,100,72391,913128,1140707,404865
Gulf South Pipeline Co LP,Boardwalk Pipeline Partners LP,Expansion Area 19 Delivery,SEGMENT,Expansion Area 19 Delivery,63756,Not Reported,Company,4/23/2023 0:00,Yes,Intraday 3,Segment,2275000,2264998,10002,99.56,72391,913128,1140707,404865
Gulf South Pipeline Co LP,Boardwalk Pipeline Partners LP,Expansion Area 19 Delivery,SEGMENT,Expansion Area 19 Delivery,63756,Not Reported,Company,4/22/2023 0:00,Yes,Intraday 3,Segment,2275000,2266369,8631,99.62,72391,913128,1140707,404865
Gulf South Pipeline Co LP,Boardwalk Pipeline Partners LP,Expansion Area 19 Delivery,SEGMENT,Expansion Area 19 Delivery,63756,Not Reported,Company,4/21/2023 0:00,Yes,Intraday 3,Segment,2275000,2274344,656,99.97,72391,913128,1140707,404865
Gulf South Pipeline Co LP,Boardwalk Pipeline Partners LP,Expansion Area 19 Delivery,SEGMENT,Expansion Area 19 Delivery,63756,Not Reported,Company,4/20/2023 0:00,Yes,Intraday 3,Segment,2275000,2214633,60367,97.35,72391,913128,1140707,404865
Gulf South Pipeline Co LP,Boardwalk Pipeline Partners LP,Expansion Area 19 Delivery,SEGMENT,Expansion Area 19 Delivery,63756,Not Reported,Company,4/19/2023 0:00,Yes,Intraday 3,Segment,2275000,2193139,81861,96.4,72391,913128,1140707,404865
Gulf South Pipeline Co LP,Boardwalk Pipeline Partners LP,Expansion Area 19 Delivery,SEGMENT,Expansion Area 19 Delivery,63756,Not Reported,Company,4/18/2023 0:00,Yes,Intraday 3,Segment,2275000,2187749,87251,96.16,72391,913128,1140707,404865
Gulf South Pipeline Co LP,Boardwalk Pipeline Partners LP,Expansion Area 19 Delivery,SEGMENT,Expansion Area 19 Delivery,63756,Not Reported,Company,4/17/2023 0:00,Yes,Intraday 3,Segment,2275000,2269616,5384,99.76,72391,913128,1140707,404865
Gulf South Pipeline Co LP,Boardwalk Pipeline Partners LP,Expansion Area 19 Delivery,SEGMENT,Expansion Area 19 Delivery,63756,Not Reported,Company,4/16/2023 0:00,Yes,Intraday 3,Segment,2275000,2265394,9606,99.58,72391,913128,1140707,404865
Gulf South Pipeline Co LP,Boardwalk Pipeline Partners LP,Expansion Area 19 Delivery,SEGMENT,Expansion Area 19 Delivery,63756,Not Reported,Company,4/15/2023 0:00,Yes,Intraday 3,Segment,2275000,2259938,15062,99.34,72391,913128,1140707,404865
Gulf South Pipeline Co LP,Boardwalk Pipeline Partners LP,Expansion Area 19 Delivery,SEGMENT,Expansion Area 19 Delivery,63756,Not Reported,Company,4/14/2023 0:00,Yes,Intraday 3,Segment,2275000,2225545,49455,97.83,72391,913128,1140707,404865
Gulf South Pipeline Co LP,Boardwalk Pipeline Partners LP,Expansion Area 19 Delivery,SEGMENT,Expansion Area 19 Delivery,63756,Not Reported,Company,4/13/2023 0:00,Yes,Intraday 3,Segment,2275000,2216348,58652,97.42,72391,913128,1140707,404865
Gulf South Pipeline Co LP,Boardwalk Pipeline Partners LP,Expansion Area 19 Delivery,SEGMENT,Expansion Area 19 Delivery,63756,Not Reported,Company,4/12/2023 0:00,Yes,Intraday 3,Segment,2275000,2202702,72298,96.82,72391,913128,1140707,404865
Gulf South Pipeline Co LP,Boardwalk Pipeline Partners LP,Expansion Area 19 Delivery,SEGMENT,Expansion Area 19 Delivery,63756,Not Reported,Company,4/11/2023 0:00,Yes,Intraday 3,Segment,2275000,2175258,99742,95.62,72391,913128,1140707,404865
Gulf South Pipeline Co LP,Boardwalk Pipeline Partners LP,Expansion Area 19 Delivery,SEGMENT,Expansion Area 19 Delivery,63756,Not Reported,Company,4/10/2023 0:00,Yes,Intraday 3,Segment,2275000,2275000,0,100,72391,913128,1140707,404865
Gulf South Pipeline Co LP,Boardwalk Pipeline Partners LP,Expansion Area 19 Delivery,SEGMENT,Expansion Area 19 Delivery,63756,Not Reported,Company,4/9/2023 0:00,Yes,Intraday 3,Segment,2275000,2083449,191551,91.58,72391,913128,1140707,404865
Gulf South Pipeline Co LP,Boardwalk Pipeline Partners LP,Expansion Area 19 Delivery,SEGMENT,Expansion Area 19 Delivery,63756,Not Reported,Company,4/8/2023 0:00,Yes,Intraday 3,Segment,2275000,2083449,191551,91.58,72391,913128,1140707,404865
Gulf South Pipeline Co LP,Boardwalk Pipeline Partners LP,Expansion Area 19 Delivery,SEGMENT,Expansion Area 19 Delivery,63756,Not Reported,Company,4/7/2023 0:00,Yes,Intraday 3,Segment,2275000,2095730,179270,92.12,72391,913128,1140707,404865
Gulf South Pipeline Co LP,Boardwalk Pipeline Partners LP,Expansion Area 19 Delivery,SEGMENT,Expansion Area 19 Delivery,63756,Not Reported,Company,4/6/2023 0:00,Yes,Intraday 3,Segment,2275000,2087574,187426,91.76,72391,913128,1140707,404865
Gulf South Pipeline Co LP,Boardwalk Pipeline Partners LP,Expansion Area 19 Delivery,SEGMENT,Expansion Area 19 Delivery,63756,Not Reported,Company,4/5/2023 0:00,Yes,Intraday 3,Segment,2275000,2110046,164954,92.75,72391,913128,1140707,404865
Gulf South Pipeline Co LP,Boardwalk Pipeline Partners LP,Expansion Area 19 Delivery,SEGMENT,Expansion Area 19 Delivery,63756,Not Reported,Company,4/4/2023 0:00,Yes,Intraday 3,Segment,2275000,2125569,149431,93.43,72391,913128,1140707,404865
Gulf South Pipeline Co LP,Boardwalk Pipeline Partners LP,Expansion Area 19 Delivery,SEGMENT,Expansion Area 19 Delivery,63756,Not Reported,Company,4/3/2023 0:00,Yes,Intraday 3,Segment,2275000,2070947,204053,91.03,72391,913128,1140707,404865
Gulf South Pipeline Co LP,Boardwalk Pipeline Partners LP,Expansion Area 19 Delivery,SEGMENT,Expansion Area 19 Delivery,63756,Not Reported,Company,4/2/2023 0:00,Yes,Intraday 3,Segment,2275000,2076443,198557,91.27,72391,913128,1140707,404865
Gulf South Pipeline Co LP,Boardwalk Pipeline Partners LP,Expansion Area 19 Delivery,SEGMENT,Expansion Area 19 Delivery,63756,Not Reported,Company,4/1/2023 0:00,Yes,Intraday 3,Segment,2275000,2079891,195109,91.42,72391,913128,1140707,404865
Gulf South Pipeline Co LP,Boardwalk Pipeline Partners LP,Expansion Area 19 Delivery,SEGMENT,Expansion Area 19 Delivery,63756,Not Reported,Company,3/31/2023 0:00,Yes,Intraday 3,Segment,2275000,2274399,601,99.97,72391,913128,1140707,404865
Gulf South Pipeline Co LP,Boardwalk Pipeline Partners LP,Expansion Area 19 Delivery,SEGMENT,Expansion Area 19 Delivery,63756,Not Reported,Company,3/30/2023 0:00,Yes,Intraday 3,Segment,2275000,2275000,0,100,72391,913128,1140707,404865
Gulf South Pipeline Co LP,Boardwalk Pipeline Partners LP,Expansion Area 19 Delivery,SEGMENT,Expansion Area 19 Delivery,63756,Not Reported,Company,3/29/2023 0:00,Yes,Intraday 3,Segment,2275000,2275000,0,100,72391,913128,1140707,404865
Gulf South Pipeline Co LP,Boardwalk Pipeline Partners LP,Expansion Area 19 Delivery,SEGMENT,Expansion Area 19 Delivery,63756,Not Reported,Company,3/28/2023 0:00,Yes,Intraday 3,Segment,2275000,2238177,36823,98.38,72391,913128,1140707,404865
Trunkline Gas Co LLC,Energy Transfer Partners LP,Mainline Shaw,SEGMENT,Mainline Shaw,60348,Trunkline Gas Co LLC,Company,6/26/2023 0:00,Yes,Intraday 1,Segment,1598000,1096000,502000,68.59,60376,622804,850085,60376
Trunkline Gas Co LLC,Energy Transfer Partners LP,Mainline Shaw,SEGMENT,Mainline Shaw,60348,Trunkline Gas Co LLC,Company,6/25/2023 0:00,Yes,Final,Segment,1598000,1096000,502000,68.59,60376,622804,850085,60376
Trunkline Gas Co LLC,Energy Transfer Partners LP,Mainline Shaw,SEGMENT,Mainline Shaw,60348,Trunkline Gas Co LLC,Company,6/24/2023 0:00,Yes,Final,Segment,1598000,1096000,502000,68.59,60376,622804,850085,60376
Trunkline Gas Co LLC,Energy Transfer Partners LP,Mainline Shaw,SEGMENT,Mainline Shaw,60348,Trunkline Gas Co LLC,Company,6/23/2023 0:00,Yes,Final,Segment,1598000,1096000,502000,68.59,60376,622804,850085,60376
Trunkline Gas Co LLC,Energy Transfer Partners LP,Mainline Shaw,SEGMENT,Mainline Shaw,60348,Trunkline Gas Co LLC,Company,6/22/2023 0:00,Yes,Final,Segment,1598000,1096000,502000,68.59,60376,622804,850085,60376
Trunkline Gas Co LLC,Energy Transfer Partners LP,Mainline Shaw,SEGMENT,Mainline Shaw,60348,Trunkline Gas Co LLC,Company,6/21/2023 0:00,Yes,Final,Segment,1598000,1096000,502000,68.59,60376,622804,850085,60376
Trunkline Gas Co LLC,Energy Transfer Partners LP,Mainline Shaw,SEGMENT,Mainline Shaw,60348,Trunkline Gas Co LLC,Company,6/20/2023 0:00,Yes,Final,Segment,1598000,1096000,502000,68.59,60376,622804,850085,60376
