CRR Buses,WECC Buses,Similarity
CALPIN 4,SERRANO,0.2665607848783328
CALPIN 4,COYO M1,0.40138921995127297
CALPIN 4,CARTYM1,0.2130144335143741
CALPIN 4,CEN FERY,0.2420674045396226
WILLOW 1,ADELANTY,0.24177071107115908
WILLOW 1,ECO MP,0.2262264517062767
WILLOW 1,mid_99779,0.253119513792445
WILLOW 1,NWEST,0.2740162324998342
WILLOW 1,JOHN DAY,0.07260556733893167
WILLOW 1,GRAND_COULEE,0.10235311207607065
WILLOW 1,ALVEY_TIE,0.25921161398640213
WILLOW 1,GND_COULE_24,0.29354800405469383
WILLOW 1,mid_81721,0.27055042411582225
WILLOW 1,mid_81974,0.2799928591146967
WILLOW 1,ADL PF BUS 3,0.23010404440449242
WILLOW 1,TKW 500,0.2830589922496942
WILLOW 1,MDN 500,0.1061756811798964
WILLOW 1,DMR 500,0.29946998303118677
WILLOW 1,MLS 5C1K,0.2687148172059618
WILLOW 1,CRYSTAL,0.21239882465924176
WILLOW 1,COLSTRIP 500,0.28864261081852466
WILLOW 1,SUNNYB2,0.3487017045939774
WILLOW 1,HAE SVC,0.17542845822645883
WILLOW 1,RING2DUM,0.15081110422012967
WILLOW 1,NIC 500,0.06826650600291313
WILLOW 1,ACK 500,0.08117557530439881
WILLOW 1,KDY 5C2W,0.241429304815179
WILLOW 1,CAPTJACK,0.22788225514729424
WILLOW 1,CHP 5C1K,0.19917183250713355
WILLOW 1,MCCULLGH,0.2520285416950427
WILLOW 1,GND_COULE_20,0.29354800405469383
WILLOW 1,LUGO,0.18534014873819996
WILLOW 1,mid_81895,0.25318771667193446
WILLOW 1,COLRIVER,0.3385549727584173
WILLOW 1,WESTWING,0.27364711940086794
WILLOW 1,CRSTL N,0.22799078986588137
WILLOW 1,mid_81772,0.28077960356791626
WILLOW 1,SUMMER L,0.33711773422312813
WILLOW 1,BUCKLEY,0.21021209147972167
WILLOW 1,SLHWK,0.35889782463344855
WILLOW 1,mid_81896,0.25318771667193446
WILLOW 1,mid_81854,0.265347939969119
WILLOW 1,MOHAVE,0.2728214065447994
WILLOW 1,PERKINS,0.23172008912147612
WILLOW 1,JOJOBA,0.10133298970343357
WILLOW 1,DELANEY,0.2717864474244059
WILLOW 1,mid_81999,0.2523594727303636
WILLOW 1,BROADVIEW B,0.2447694581138935
WILLOW 1,mid_81817,0.297782552584842
WILLOW 1,mid_97940,0.18284397792293094
WILLOW 1,PAUL,0.22827776532771643
WILLOW 1,PERK PS1,0.2875270217002055
WILLOW 1,IV BK81 MP,0.30379773656706943
WILLOW 1,COPPMTN3,0.3876165876522815
WILLOW 1,mid_81832,0.17662001718945142
WILLOW 1,GND_COULE_19,0.29354800405469383
WILLOW 1,JOHNDAY_PH1,0.1699312671594643
WILLOW 1,SUNCREST,0.30092560350624253
WILLOW 1,LENZ CB1,0.3116363778122305
WILLOW 1,HTHFIELD1,0.4152283004172013
WILLOW 1,mid_81973,0.2691595257813634
WILLOW 1,mid_81771,0.28077960356791626
WILLOW 1,MORGAN,0.21266470343479302
WILLOW 1,TOLUCA,0.25889154440449247
WILLOW 1,WAUTOMA,0.2405410319675739
WILLOW 1,SEL 500,0.19065352865113977
WILLOW 1,LENZIE,0.25620212142383353
WILLOW 1,ARLINTON,0.2232539175452648
WILLOW 1,ECHOLAKE,0.2365662634622055
WILLOW 1,CHEF_JO_PH5,0.47023366109361153
WILLOW 1,mid_81818,0.297782552584842
WILLOW 1,SBK 500,0.14876647177202665
WILLOW 1,MIDWAY,0.17452914638824027
WILLOW 1,mid_81853,0.265347939969119
WILLOW 1,AVSOLAR,0.24045058421193147
WILLOW 1,SCHULTZ,0.16530440663680437
WILLOW 1,ROUND MT,0.26494607357402067
WILLOW 1,ROUNDB_STR,0.10535892037570117
WILLOW 1,BROADVIEW,0.24941988441282478
WILLOW 1,PCN 500,0.12088080470067984
WILLOW 1,Q227,0.29172235803072305
WILLOW 1,AMC 5C1I,0.2018187992887149
WILLOW 1,SKA 500,0.2728035959470715
WILLOW 1,HERMCALP,0.2095794886564829
WILLOW 1,CUSTER,0.24607060178010529
WILLOW 1,KDY 5C2G,0.24992937794099998
WILLOW 1,PINAL_C,0.3256103379176324
WILLOW 1,DIABLOCNYNSS,0.24164676040421418
WILLOW 1,mid_81752,0.21468985961366766
WILLOW 1,mid_81806,0.2651337134592698
WILLOW 1,RD MT 1M,0.3942679567008839
WILLOW 1,TORTOLITA,0.3654582701359547
WILLOW 1,VINCENT,0.11185609211603442
WILLOW 1,VAS 500,0.09842446201318984
WILLOW 1,ALVEY,0.49152957113120865
WILLOW 1,LOW_GRN_PH1,0.3811102690607561
WILLOW 1,NAVAJO,0.33803186763210447
WILLOW 1,JOHNDAY_PH2,0.1699312671594643
WILLOW 1,LAUGHLIN2,0.39496358943739207
WILLOW 1,mid_81794,0.25493817698928445
WILLOW 1,MOAPA,0.31135017658343156
WILLOW 1,KNIGHT,0.1586459065792357
WILLOW 1,SYA 5C1M,0.3819216403219616
WILLOW 1,mid_81862,0.25897232358956407
WILLOW 1,mid_81793,0.25493817698928445
WILLOW 1,PALOVRDE,0.20076120714269985
WILLOW 1,BIG_HAN_STA#,0.37764134044827563
WILLOW 1,ADL PF BUS 2,0.23903838630020047
WILLOW 1,TCY MP1,0.34137017441300604
WILLOW 1,HOT SPR,0.39111646398856964
WILLOW 1,mid_81791,0.21167268252536459
WILLOW 1,MAPLEVLY_VL,0.3744221778243997
WILLOW 1,HA CC,0.21595079806502818
WILLOW 1,ANTELOPE,0.26303885763029644
WILLOW 1,BROWNING,0.3225084959021769
WILLOW 1,SACJWA#,0.2298776661363504
WILLOW 1,mid_81719,0.11890698467170747
WILLOW 1,MIRA81X2,0.21102792222939792
WILLOW 1,ALLSTON,0.276449617612706
WILLOW 1,GENESEE4,0.21561460448662229
WILLOW 1,MARKETPL,0.19723279801110963
WILLOW 1,ASHE,0.11439104812754773
WILLOW 1,mid_81913,0.3495601562567882
WILLOW 1,mid_81894,0.25318771667193446
WILLOW 1,mid_81879,0.28758064021276414
WILLOW 1,ING 500,0.10581323033952506
WILLOW 1,mid_81969,0.25653569493682565
WILLOW 1,LOW GRAN,0.2540779986618288
WILLOW 1,ADELANTX,0.24177071107115908
WILLOW 1,DEVERS,0.28023113500116414
WILLOW 1,SYA 5C2N,0.15294036119560775
WILLOW 1,mid_81838,0.3167800731882038
WILLOW 1,mid_97941,0.18284397792293094
WILLOW 1,MIRALOMA,0.23404778005374757
WILLOW 1,SNOKING#,0.21793838738105856
WILLOW 1,TESLA,0.22596632836505523
WILLOW 1,SYA 5C2M,0.381858706189067
WILLOW 1,H ALLEN,0.32247299560337495
WILLOW 1,MSA 500,0.20941002331457742
WILLOW 1,mid_81722,0.27055042411582225
WILLOW 1,SNCRSMP2,0.2228951447793504
WILLOW 1,TAFT,0.2508296151139968
WILLOW 1,BIG EDDY,0.10720736169556246
WILLOW 1,ADELSVC,0.24177071107115908
WILLOW 1,HANFORD,0.08168972903886412
WILLOW 1,AMC 5C1N,0.16680589235686705
WILLOW 1,SNCRSMP1,0.2228951447793504
WILLOW 1,IV BK82 MP,0.30379773656706943
WILLOW 1,KEEPHIL2,0.19521126771384034
WILLOW 1,LIT GOOS,0.14412003381933333
WILLOW 1,LOSBANOS,0.1196852541742154
WILLOW 1,SACJAWEA,0.2916307892755327
WILLOW 1,RYC 5C3N,0.1654652668197899
WILLOW 1,MIDPOINT,0.17058544640541703
WILLOW 1,mid_99982,0.1501026619110868
WILLOW 1,GND_COULE_22,0.29354800405469383
WILLOW 1,mid_81923,0.26936713634838244
WILLOW 1,AMC 5C2M,0.20267048299671545
WILLOW 1,SNOKING,0.21301668281169298
WILLOW 1,mid_81922,0.26936713634838244
WILLOW 1,mid_81790,0.21167268252536459
WILLOW 1,MIGUELMP,0.24203266660170564
WILLOW 1,IEEC,0.27882950707246956
WILLOW 1,RAVER,0.09497005440238868
WILLOW 1,ROBINSON,0.17042369894319026
WILLOW 1,MOENKOPI,0.2770150291048623
WILLOW 1,GUI 5C1N,0.16741283952363886
WILLOW 1,WSN 500,0.18136580849410922
WILLOW 1,LOW_MON_PH1,0.3281312531579427
WILLOW 1,CKY 500,0.132206072769716
WILLOW 1,GMS 500,0.1454185509461769
WILLOW 1,AEOLUS,0.18854935710353934
WILLOW 1,IMPRLVLY,0.300273795774407
WILLOW 1,DALLASES,0.35723912103042565
WILLOW 1,VIC KDUM,0.2823568275007629
WILLOW 1,NEXTERA 500,0.38333043726297006
WILLOW 1,DWORSHAK_PH,0.2883628185480004
WILLOW 1,WIRLWIND,0.33952145349391727
WILLOW 1,RUDD,0.25543378655437043
WILLOW 1,MLS 5C2K,0.26870020957660967
WILLOW 1,CENTRLIA_P2,0.32468419759113276
WILLOW 1,CRK 5C1K,0.2006265773205142
WILLOW 1,BROADVIEW A,0.25593056922500457
WILLOW 1,KDY 5C1W,0.2504949568093409
WILLOW 1,LANE,0.3740484449683644
WILLOW 1,HDWSH,0.12320182848055193
WILLOW 1,HTHFIELD2,0.2593280463119555
WILLOW 1,ADL PF BUS 1,0.23010404440449242
WILLOW 1,LAUGHLIN1,0.39496358943739207
WILLOW 1,mid_81863,0.25897232358956407
WILLOW 1,MEAD,0.1427305993808509
WILLOW 1,AMC 5C2N,0.19113922569020037
WILLOW 1,KDS 500,0.2035188033339559
WILLOW 1,GND_COULE_23,0.29354800405469383
WILLOW 1,IV BK80 MP,0.30379773656706943
WILLOW 1,MONROE,0.18783111285181767
WILLOW 1,PEARL,0.25403557256792025
WILLOW 1,ELLERSLI1,0.25521025488785054
WILLOW 1,GLN 500,0.2184839639117107
WILLOW 1,HAE SVCL,0.26310205834249395
WILLOW 1,HARQUAHA,0.15325391754526482
WILLOW 1,AGUACAL1,0.3746723580307231
WILLOW 1,ELDORDO,0.1564771962694377
WILLOW 1,SAGUARO,0.35629907708090425
WILLOW 1,KEEPHIL3,0.2130693362175953
WILLOW 1,mid_81998,0.2523594727303636
WILLOW 1,MKTPSVC,0.3876165876522815
WILLOW 1,mid_81792,0.25493817698928445
WILLOW 1,PERK PS2,0.2875270217002055
WILLOW 1,COVINGT5,0.23520579690787602
WILLOW 1,SANTIAM,0.28979844496836443
WILLOW 1,CRK 5C1C,0.260917083662956
WILLOW 1,GRIZZLY,0.20592933176958017
WILLOW 1,ECO,0.23225479244804284
WILLOW 1,CHUKAR,0.15325391754526482
WILLOW 1,OCOTILLO 1,0.3249742954785806
WILLOW 1,SLATT,0.18289714597398685
WILLOW 1,TABLE MTN5M,0.4323568164651266
WILLOW 1,OSTRNDER,0.17923109777999674
WILLOW 1,LENZ CB2,0.3116363778122305
WILLOW 1,KDY 5C3W,0.22821372115958657
WILLOW 1,RINALDI2,0.25889154440449247
WILLOW 1,JOHNDAY_PH3,0.1699312671594643
WILLOW 1,MESQUIT2,0.17431010310477835
WILLOW 1,GND_COULE_21,0.29354800405469383
WILLOW 1,MLS 5C3W,0.32483496495642394
WILLOW 1,DWORSHAK,0.44831933952361785
WILLOW 1,OLYMPIA,0.27329134044827563
WILLOW 1,CHP 5C1C,0.2823155548511841
WILLOW 1,mid_81795,0.25493817698928445
WILLOW 1,FOURCORN,0.1856619236326706
WILLOW 1,mid_81855,0.265347939969119
WILLOW 1,SUNNYB1,0.22039947078081046
WILLOW 1,TCY MP2,0.34137017441300604
WILLOW 1,mid_81943,0.28202419239174803
WILLOW 1,MESQUIT1,0.15325391754526482
WILLOW 1,ADELANTO,0.21900468879236867
WILLOW 1,ADL PF BUS 4,0.23010404440449242
WILLOW 1,MLS 5C3K,0.26899351673861555
WILLOW 1,mid_99780,0.253119513792445
WILLOW 1,ANPP_Q09_M,0.22921986578065434
WILLOW 1,mid_81970,0.25653569493682565
WILLOW 1,COYOTE,0.20104832452927127
WILLOW 1,THICKWD1,0.2159221020476313
WILLOW 1,L.BANS M,0.2767273279544186
WILLOW 1,N.GILA,0.34286182448006125
WILLOW 1,CBN 500,0.16879116203451297
WILLOW 1,REDBLUFF,0.3243793776484046
WILLOW 1,TABLE MTN,0.31677169368807195
WILLOW 1,mid_81831,0.17662001718945142
WILLOW 1,TACOMA,0.23520579690787602
WILLOW 1,TRACY,0.15673281147979845
WILLOW 1,MLS 5C1W,0.3229741846329669
WILLOW 1,SATSOP,0.2765413404482756
WILLOW 1,mid_81807,0.2651337134592698
WILLOW 1,MCNARY,0.1073970936290119
WILLOW 1,MALIN,0.2796050957516989
WILLOW 1,mid_81720,0.11929698467170746
WILLOW 1,mid_81753,0.21468985961366766
WILLOW 1,MOSSLAND,0.2747454801716733
WILLOW 1,GATES,0.18011996935970612
WILLOW 1,HASSYAMP,0.08669758300483285
WILLOW 1,GARRISON,0.25350885594339134
WILLOW 1,GUI 5C1K,0.2035186768621588
WILLOW 1,RYC 5C3M,0.19887032626226592
WILLOW 1,mid_81944,0.28202419239174803
WILLOW 1,MLS 5C2W,0.3229741846329669
WILLOW 1,mid_81839,0.3167800731882038
WILLOW 1,mid_81718,0.11871198467170746
WILLOW 1,PNPKAPS,0.31587332980166866
WILLOW 1,REV 500,0.20367376979557378
WILLOW 1,KLY 500,0.2010077810457848
WILLOW 1,LIT_GOS_PH1,0.40036104817454227
WILLOW 1,TROUTDAL,0.30637009688516603
WILLOW 1,CHIEF_JO,0.12155190279854246
WILLOW 1,VICTORVL,0.0908588782842841
WILLOW 1,VALLEYSC,0.37746386501313156
WILLOW 1,CHEF_JO_PH6,0.47023366109361153
WILLOW 1,JOHNDAY_PH4,0.1699312671594643
WILLOW 1,SYA 5C1N,0.15293681186183522
WILLOW 1,CBK 500,0.17376449270245012
WILLOW 1,ANTICLIN,0.17195935710353932
WILLOW 1,KDY 5C1G,0.24992646966715407
WILLOW 1,BDVWSOLR 2,0.34298531814251637
WILLOW 1,HRTLAND,0.32476745227861953
WILLOW 1,OCOTILLO,0.31740089857801923
WILLOW 1,mid_81914,0.3495601562567882
WILLOW 1,MARION,0.0962388619962478
WILLOW 1,COLSTRIPGSU3,0.42617043726297005
WILLOW 1,LOW MON,0.10251997660924803
WILLOW 1,COVINGT4,0.23520579690787602
WILLOW 1,COLSTRIPGSU4,0.42617043726297005
WILLOW 1,SERRANO,0.18572699607392132
WILLOW 1,COYO M1,0.18182571597982777
WILLOW 1,CARTYM1,0.15979320317345744
WILLOW 1,CEN FERY,0.14335336715266664
LENZIE 7,ADELANTY,0.32146472112593094
LENZIE 7,ECO MP,0.21451791029509698
LENZIE 7,mid_99779,0.2784590111919554
LENZIE 7,NWEST,0.5064263949497756
LENZIE 7,JOHN DAY,0.1343202200198649
LENZIE 7,GRAND_COULEE,0.13676751885686708
LENZIE 7,ALVEY_TIE,0.28056362998070944
LENZIE 7,GND_COULE_24,0.27557541266666047
LENZIE 7,mid_81721,0.24227623829419162
LENZIE 7,mid_81974,0.2523151180589656
LENZIE 7,ADL PF BUS 3,0.2397980544592643
LENZIE 7,TKW 500,0.17791344432362186
LENZIE 7,MDN 500,0.09303125346579395
LENZIE 7,DMR 500,0.23317830658987562
LENZIE 7,MLS 5C1K,0.23851263753964183
LENZIE 7,CRYSTAL,0.20990846751472542
LENZIE 7,COLSTRIP 500,0.27564066007307614
LENZIE 7,SUNNYB2,0.3885862550636725
LENZIE 7,HAE SVC,0.19156137579249766
LENZIE 7,RING2DUM,0.20282566473113461
LENZIE 7,NIC 500,0.18295998897604804
LENZIE 7,ACK 500,0.07674389281902795
LENZIE 7,KDY 5C2W,0.1499698724772078
LENZIE 7,CAPTJACK,0.19517905377854183
LENZIE 7,CHP 5C1K,0.16235822255200172
LENZIE 7,MCCULLGH,0.17986001451139993
LENZIE 7,GND_COULE_20,0.27557541266666047
LENZIE 7,LUGO,0.19907295079555332
LENZIE 7,mid_81895,0.2300481797153027
LENZIE 7,COLRIVER,0.28016383136171696
LENZIE 7,WESTWING,0.1717982114167778
LENZIE 7,CRSTL N,0.21244097531335016
LENZIE 7,mid_81772,0.224944128839298
LENZIE 7,SUMMER L,0.2473659108579506
LENZIE 7,BUCKLEY,0.1275489286772017
LENZIE 7,SLHWK,0.3138153115656777
LENZIE 7,mid_81896,0.2300481797153027
LENZIE 7,mid_81854,0.250764623007343
LENZIE 7,MOHAVE,0.21929701869442025
LENZIE 7,PERKINS,0.2800868807983854
LENZIE 7,JOJOBA,0.17650070318547925
LENZIE 7,DELANEY,0.3310112015867296
LENZIE 7,mid_81999,0.2395109392522674
LENZIE 7,BROADVIEW B,0.16826819346750554
LENZIE 7,mid_81817,0.28913869671076187
LENZIE 7,mid_97940,0.17573448263009686
LENZIE 7,PAUL,0.13116588888309624
LENZIE 7,PERK PS1,0.24233021028360802
LENZIE 7,IV BK81 MP,0.28991394919285585
LENZIE 7,COPPMTN3,0.35641571377237175
LENZIE 7,mid_81832,0.15518089044188504
LENZIE 7,GND_COULE_19,0.27557541266666047
LENZIE 7,JOHNDAY_PH1,0.20586563343929082
LENZIE 7,SUNCREST,0.3248991876828264
LENZIE 7,LENZ CB1,0.7345003456101182
LENZIE 7,HTHFIELD1,0.36333608005639406
LENZIE 7,mid_81973,0.2523151180589656
LENZIE 7,mid_81771,0.224944128839298
LENZIE 7,MORGAN,0.1975202699290876
LENZIE 7,TOLUCA,0.18146472112593098
LENZIE 7,WAUTOMA,0.13907165254180343
LENZIE 7,SEL 500,0.09651539835296054
LENZIE 7,LENZIE,0.555294704602125
LENZIE 7,ARLINTON,0.3024033004399571
LENZIE 7,ECHOLAKE,0.14774285477717997
LENZIE 7,CHEF_JO_PH5,0.44697977278554873
LENZIE 7,mid_81818,0.28913869671076187
LENZIE 7,SBK 500,0.13209563330445756
LENZIE 7,MIDWAY,0.11648380911127533
LENZIE 7,mid_81853,0.250764623007343
LENZIE 7,AVSOLAR,0.20240330043995708
LENZIE 7,SCHULTZ,0.21209516176247367
LENZIE 7,ROUND MT,0.248081382761739
LENZIE 7,ROUNDB_STR,0.16025445566954422
LENZIE 7,BROADVIEW,0.14157996610504414
LENZIE 7,PCN 500,0.10692998116356829
LENZIE 7,Q227,0.2555372765623183
LENZIE 7,AMC 5C1I,0.17808194228956564
LENZIE 7,SKA 500,0.23354840443507538
LENZIE 7,HERMCALP,0.1625476334929439
LENZIE 7,CUSTER,0.22647687505631547
LENZIE 7,KDY 5C2G,0.23055764661434958
LENZIE 7,PINAL_C,0.31462550639311837
LENZIE 7,DIABLOCNYNSS,0.22709696302159904
LENZIE 7,mid_81752,0.17615483850686392
LENZIE 7,mid_81806,0.25905995805691123
LENZIE 7,RD MT 1M,0.30689724587436723
LENZIE 7,TORTOLITA,0.25619981943544295
LENZIE 7,VINCENT,0.15921017604425775
LENZIE 7,VAS 500,0.09379659727139941
LENZIE 7,ALVEY,0.4282304066615089
LENZIE 7,LOW_GRN_PH1,0.3730264947167404
LENZIE 7,NAVAJO,0.23553318440433693
LENZIE 7,JOHNDAY_PH2,0.20586563343929082
LENZIE 7,LAUGHLIN2,0.3694432738538387
LENZIE 7,mid_81794,0.24120101377628536
LENZIE 7,MOAPA,0.26767651077420573
LENZIE 7,KNIGHT,0.20865926593721815
LENZIE 7,SYA 5C1M,0.29969446119198023
LENZIE 7,mid_81862,0.19862923453595843
LENZIE 7,mid_81793,0.24120101377628536
LENZIE 7,PALOVRDE,0.2211765625160967
LENZIE 7,BIG_HAN_STA#,0.3820931308359535
LENZIE 7,ADL PF BUS 2,0.2397980544592643
LENZIE 7,TCY MP1,0.34159021697342706
LENZIE 7,HOT SPR,0.2912094994004177
LENZIE 7,mid_81791,0.1665072111968013
LENZIE 7,MAPLEVLY_VL,0.32642259097009424
LENZIE 7,HA CC,0.24550049675086294
LENZIE 7,ANTELOPE,0.15531605230528406
LENZIE 7,BROWNING,0.2768132953511151
LENZIE 7,SACJWA#,0.16418132452699383
LENZIE 7,mid_81719,0.10911679383866933
LENZIE 7,MIRA81X2,0.21268747903999302
LENZIE 7,ALLSTON,0.2667991713848237
LENZIE 7,GENESEE4,0.3238568173669904
LENZIE 7,MARKETPL,0.18479251934853322
LENZIE 7,ASHE,0.10186665447409249
LENZIE 7,mid_81913,0.3067942091413845
LENZIE 7,mid_81894,0.2300481797153027
LENZIE 7,mid_81879,0.24917160660294302
LENZIE 7,ING 500,0.2057315851897002
LENZIE 7,mid_81969,0.26034527421146986
LENZIE 7,LOW GRAN,0.25812294689109516
LENZIE 7,ADELANTX,0.32146472112593094
LENZIE 7,DEVERS,0.21254004687951106
LENZIE 7,SYA 5C2N,0.13511072452148812
LENZIE 7,mid_81838,0.26694176819548415
LENZIE 7,mid_97941,0.17573448263009686
LENZIE 7,MIRALOMA,0.131396913912461
LENZIE 7,SNOKING#,0.2704693191975242
LENZIE 7,TESLA,0.11357491473202525
LENZIE 7,SYA 5C2M,0.2996929731502208
LENZIE 7,H ALLEN,0.20599589942704166
LENZIE 7,MSA 500,0.17786414980487586
LENZIE 7,mid_81722,0.24227623829419162
LENZIE 7,SNCRSMP2,0.24352616722700482
LENZIE 7,TAFT,0.17546095613341098
LENZIE 7,BIG EDDY,0.10226906183973103
LENZIE 7,ADELSVC,0.251464721125931
LENZIE 7,HANFORD,0.1449200414820759
LENZIE 7,AMC 5C1N,0.13624467104878163
LENZIE 7,SNCRSMP1,0.24352616722700482
LENZIE 7,IV BK82 MP,0.28991394919285585
LENZIE 7,KEEPHIL2,0.19654903349774255
LENZIE 7,LIT GOOS,0.2346282616478024
LENZIE 7,LOSBANOS,0.237393035137579
LENZIE 7,SACJAWEA,0.23911918834224508
LENZIE 7,RYC 5C3N,0.13528665892923392
LENZIE 7,MIDPOINT,0.18979208650477222
LENZIE 7,mid_99982,0.12971677146934996
LENZIE 7,GND_COULE_22,0.27557541266666047
LENZIE 7,mid_81923,0.25975594633238486
LENZIE 7,AMC 5C2M,0.18786712616555465
LENZIE 7,SNOKING,0.3095755276317218
LENZIE 7,mid_81922,0.25975594633238486
LENZIE 7,mid_81790,0.1665072111968013
LENZIE 7,MIGUELMP,0.19490323173388036
LENZIE 7,IEEC,0.2602582374458805
LENZIE 7,RAVER,0.08862537262163399
LENZIE 7,ROBINSON,0.197198023345931
LENZIE 7,MOENKOPI,0.27546471066722034
LENZIE 7,GUI 5C1N,0.13860265036515804
LENZIE 7,WSN 500,0.07749363687094148
LENZIE 7,LOW_MON_PH1,0.33412425278596575
LENZIE 7,CKY 500,0.11629669015698604
LENZIE 7,GMS 500,0.13742616661734028
LENZIE 7,AEOLUS,0.19871359366468788
LENZIE 7,IMPRLVLY,0.21144364987237202
LENZIE 7,DALLASES,0.27666790832981125
LENZIE 7,VIC KDUM,0.2708672360753411
LENZIE 7,NEXTERA 500,0.3309111265103083
LENZIE 7,DWORSHAK_PH,0.22371102390953612
LENZIE 7,WIRLWIND,0.2577019969997494
LENZIE 7,RUDD,0.21459022668860964
LENZIE 7,MLS 5C2K,0.23851263753964183
LENZIE 7,CENTRLIA_P2,0.32882646416928685
LENZIE 7,CRK 5C1K,0.16364890654644676
LENZIE 7,BROADVIEW A,0.16826819346750554
LENZIE 7,KDY 5C1W,0.1499698724772078
LENZIE 7,LANE,0.5944216990784214
LENZIE 7,HDWSH,0.10844182810201261
LENZIE 7,HTHFIELD2,0.21414869342434456
LENZIE 7,ADL PF BUS 1,0.2397980544592643
LENZIE 7,LAUGHLIN1,0.3694432738538387
LENZIE 7,mid_81863,0.19862923453595843
LENZIE 7,MEAD,0.14615761703324817
LENZIE 7,AMC 5C2N,0.13503752819163878
LENZIE 7,KDS 500,0.19448758550328282
LENZIE 7,GND_COULE_23,0.27557541266666047
LENZIE 7,IV BK80 MP,0.28991394919285585
LENZIE 7,MONROE,0.28140885366697277
LENZIE 7,PEARL,0.1524872595793512
LENZIE 7,ELLERSLI1,0.253866129020058
LENZIE 7,GLN 500,0.22721700140988257
LENZIE 7,HAE SVCL,0.24331275851273576
LENZIE 7,HARQUAHA,0.16178107821773485
LENZIE 7,AGUACAL1,0.2852480744137672
LENZIE 7,ELDORDO,0.21363697953827762
LENZIE 7,SAGUARO,0.312896781259138
LENZIE 7,KEEPHIL3,0.23824091298000277
LENZIE 7,mid_81998,0.2395109392522674
LENZIE 7,MKTPSVC,0.35641571377237175
LENZIE 7,mid_81792,0.24120101377628536
LENZIE 7,PERK PS2,0.24233021028360802
LENZIE 7,COVINGT5,0.31744301824676957
LENZIE 7,SANTIAM,0.3416716990784213
LENZIE 7,CRK 5C1C,0.2363285965625039
LENZIE 7,GRIZZLY,0.1692618299526788
LENZIE 7,ECO,0.19896006968217445
LENZIE 7,CHUKAR,0.1624033004399571
LENZIE 7,OCOTILLO 1,0.2318806097028636
LENZIE 7,SLATT,0.17420556088888156
LENZIE 7,TABLE MTN5M,0.39448784050582936
LENZIE 7,OSTRNDER,0.2204795194104643
LENZIE 7,LENZ CB2,0.8624930616164422
LENZIE 7,KDY 5C3W,0.1384338185097845
LENZIE 7,RINALDI2,0.26896472112593095
LENZIE 7,JOHNDAY_PH3,0.20586563343929082
LENZIE 7,MESQUIT2,0.1624033004399571
LENZIE 7,GND_COULE_21,0.27557541266666047
LENZIE 7,MLS 5C3W,0.22647903788875745
LENZIE 7,DWORSHAK,0.3358652437482624
LENZIE 7,OLYMPIA,0.3652431308359534
LENZIE 7,CHP 5C1C,0.26869731614370307
LENZIE 7,mid_81795,0.24120101377628536
LENZIE 7,FOURCORN,0.1355260196951418
LENZIE 7,mid_81855,0.250764623007343
LENZIE 7,SUNNYB1,0.28264515837613413
LENZIE 7,TCY MP2,0.34159021697342706
LENZIE 7,mid_81943,0.24846909160219677
LENZIE 7,MESQUIT1,0.1624033004399571
LENZIE 7,ADELANTO,0.3010671692297322
LENZIE 7,ADL PF BUS 4,0.2397980544592643
LENZIE 7,MLS 5C3K,0.239475973718131
LENZIE 7,mid_99780,0.2784590111919554
LENZIE 7,ANPP_Q09_M,0.22880998276031503
LENZIE 7,mid_81970,0.26034527421146986
LENZIE 7,COYOTE,0.18931529834686903
LENZIE 7,THICKWD1,0.1540331594791764
LENZIE 7,L.BANS M,0.3549508690176579
LENZIE 7,N.GILA,0.2732504168271976
LENZIE 7,CBN 500,0.14535388513822906
LENZIE 7,REDBLUFF,0.2696346104725102
LENZIE 7,TABLE MTN,0.2289130852037362
LENZIE 7,mid_81831,0.15518089044188504
LENZIE 7,TACOMA,0.2455471849134363
LENZIE 7,TRACY,0.12871823669629529
LENZIE 7,MLS 5C1W,0.22528385003748444
LENZIE 7,SATSOP,0.2788264641692868
LENZIE 7,mid_81807,0.25905995805691123
LENZIE 7,MCNARY,0.17035894530258922
LENZIE 7,MALIN,0.284955369761477
LENZIE 7,mid_81720,0.1094594577282595
LENZIE 7,mid_81753,0.17615483850686392
LENZIE 7,MOSSLAND,0.3060108669159487
LENZIE 7,GATES,0.13775770876376756
LENZIE 7,HASSYAMP,0.12867343851602556
LENZIE 7,GARRISON,0.18511566002181676
LENZIE 7,GUI 5C1K,0.1748161252624414
LENZIE 7,RYC 5C3M,0.18799158616015457
LENZIE 7,mid_81944,0.24846909160219677
LENZIE 7,MLS 5C2W,0.22528385003748444
LENZIE 7,mid_81839,0.26694176819548415
LENZIE 7,mid_81718,0.1088574632824125
LENZIE 7,PNPKAPS,0.3486937550899494
LENZIE 7,REV 500,0.19707491042372124
LENZIE 7,KLY 500,0.09132314196769185
LENZIE 7,LIT_GOS_PH1,0.42513898154464064
LENZIE 7,TROUTDAL,0.26488810300187576
LENZIE 7,CHIEF_JO,0.10929242851779107
LENZIE 7,VICTORVL,0.08592855154483525
LENZIE 7,VALLEYSC,0.2723492904037042
LENZIE 7,CHEF_JO_PH6,0.44697977278554873
LENZIE 7,JOHNDAY_PH4,0.20586563343929082
LENZIE 7,SYA 5C1N,0.13511081196308158
LENZIE 7,CBK 500,0.15357446763897586
