Path,Sourcename,Sinkname,PEAKTYPE,HEDGETYPE,Period,DA congestion,RT LMP,Seq6,Seq5,Seq4,Seq3,Seq2,Seq1,Monthly Auction,Monthly Auction PnL,Seq1 PnL,Seq2 PnL,Seq3 PnL,Seq4 PnL,Seq5 PnL,Seq6 PnL,Plant,Size (MW),ShadowPricePerMWH,BidPricePerMWH
DDPEC_GT4+HB_HOUSTON,DDPEC_GT4,HB_HOUSTON,WEPEAK,Option,2022-09-01,0.0115,0.0,0.1963,0.21,0.21,0.17,0.2054,0.2794,0.2118,-0.2003,-0.2679,-0.1939,-0.1585,-0.1985,-0.1985,-0.1848,Deer Park,202.0,0.2839484090909091,0.2327272727272728
DDPEC_GT4+HB_HOUSTON,DDPEC_GT4,HB_HOUSTON,WEPEAK,Option,2022-10-01,0.0021,0.0,0.1,0.2,0.2282,0.17,0.1432,0.09,0.1617,-0.15960000000000002,-0.08789999999999999,-0.1411,-0.16790000000000002,-0.2261,-0.1979,-0.0979,,,,
DDPEC_GT4+HB_HOUSTON,DDPEC_GT4,HB_HOUSTON,WEPEAK,Option,2022-11-01,0.0474,0.0,0.206,0.3248,0.2282,0.17,0.1432,0.09,0.1188,-0.0714,-0.0426,-0.0958,-0.1226,-0.1808,-0.2774,-0.15860000000000002,,,,
DDPEC_GT4+HB_HOUSTON,DDPEC_GT4,HB_HOUSTON,WEPEAK,Option,2022-12-01,1.2889,0.0,0.1904,0.1747,0.1753,0.17,0.1432,0.09,0.0832,1.2057,1.1989,1.1457,1.1189,1.1136,1.1142,1.0985,,,,
DDPEC_GT4+HB_HOUSTON,DDPEC_GT4,HB_HOUSTON,WEPEAK,Option,2023-01-01,0.0241,0.0,0.0638,0.0755,0.226,0.2402,0.0774,0.1,0.1089,-0.0848,-0.07590000000000001,-0.0533,-0.2161,-0.2019,-0.0514,-0.0397,Deer Park,202.0,0.13704000000000002,0.07
DDPEC_GT4+HB_HOUSTON,DDPEC_GT4,HB_HOUSTON,WEPEAK,Option,2023-02-01,0.0084,0.0,0.0552,0.0755,0.226,0.2402,0.0774,0.1,0.1207,-0.1123,-0.0916,-0.06899999999999999,-0.2318,-0.2176,-0.06709999999999999,-0.0468,Deer Park,202.0,0.147021,0.07
DDPEC_GT4+HB_HOUSTON,DDPEC_GT4,HB_HOUSTON,WEPEAK,Option,2023-03-01,0.0216,0.0,0.1536,0.0736,0.1747,0.1474,0.0774,0.0834,0.0323,-0.0107,-0.0618,-0.0558,-0.1258,-0.1531,-0.052000000000000005,-0.13199999999999998,Deer Park,202.0,0.07935099999999999,0.07
DDPEC_GT4+HB_HOUSTON,DDPEC_GT4,HB_HOUSTON,WEPEAK,Option,2023-04-01,0.0003,0.0,0.1536,0.0736,0.1747,0.1474,0.0774,0.0834,0.04,-0.0397,-0.08310000000000001,-0.0771,-0.1471,-0.1744,-0.0733,-0.1533,Deer Park,202.0,0.17112400000000005,0.06
DDPEC_GT4+HB_HOUSTON,DDPEC_GT4,HB_HOUSTON,WEPEAK,Option,2023-05-01,0.0001,0.0,0.1536,0.1527,0.1747,0.175,1.0701,0.0834,0.0518,-0.0517,-0.0833,-1.07,-0.1749,-0.1746,-0.1526,-0.1535,Deer Park,202.0,0.07090428571428571,0.06
DDPEC_GT4+HB_HOUSTON,DDPEC_GT4,HB_HOUSTON,WEPEAK,Option,2023-06-01,0.0,0.0,0.1606,0.1261,0.127,0.2497,0.7584,0.0521,0.0539,-0.0539,-0.0521,-0.7584,-0.2497,-0.127,-0.1261,-0.1606,Deer Park,202.0,0.06881000000000001,0.06
DDPEC_GT4+HB_HOUSTON,DDPEC_GT4,HB_HOUSTON,WDPEAK,Option,2019-01-01,0.0293,0.0,,,0.0889,0.0724,0.21,0.1914,0.1652,-0.13590000000000002,-0.1621,-0.1807,-0.043100000000000006,-0.059600000000000014,,,Deer Park,202.0,0.1279852,0.1006666666666667
DDPEC_GT4+HB_HOUSTON,DDPEC_GT4,HB_HOUSTON,WDPEAK,Option,2019-02-01,0.0089,0.0,,,0.0889,0.0724,0.21,0.1914,0.1163,-0.1074,-0.1825,-0.2011,-0.0635,-0.08,,,Deer Park,202.0,0.09425115384615383,0.07999999999999999
DDPEC_GT4+HB_HOUSTON,DDPEC_GT4,HB_HOUSTON,WDPEAK,Option,2019-03-01,0.0041,0.0,,,0.0783,0.09,0.1938,0.1393,0.1707,-0.1666,-0.1352,-0.1897,-0.08589999999999999,-0.07419999999999999,,,Deer Park,202.0,0.11821363636363635,0.06545454545454546
DDPEC_GT4+HB_HOUSTON,DDPEC_GT4,HB_HOUSTON,WDPEAK,Option,2019-04-01,0.0271,0.0,,,0.0783,0.09,0.1938,0.1393,0.8009999999999999,-0.7738999999999999,-0.1122,-0.1667,-0.0629,-0.0512,,,Deer Park,202.0,0.5707895384615385,0.07999999999999999
DDPEC_GT4+HB_HOUSTON,DDPEC_GT4,HB_HOUSTON,WDPEAK,Option,2019-05-01,0.3476,0.0,,,0.0783,0.09,0.1938,0.1393,1.5506,-1.2029999999999998,0.2083,0.15380000000000002,0.25760000000000005,0.26930000000000004,,,Deer Park,202.0,0.875073692307692,0.08
DDPEC_GT4+HB_HOUSTON,DDPEC_GT4,HB_HOUSTON,WDPEAK,Option,2019-06-01,0.0303,0.0,,,0.0476,0.1509,0.31,0.2001,0.4094,-0.3791,-0.1698,-0.2797,-0.1206,-0.017300000000000003,,,Deer Park,202.0,0.267344,0.1619047619047619
DDPEC_GT4+HB_HOUSTON,DDPEC_GT4,HB_HOUSTON,WDPEAK,Option,2019-07-01,0.1025,0.0,,,0.2981,0.2008,0.4545,0.1497,0.1586,-0.0561,-0.047200000000000006,-0.35200000000000004,-0.0983,-0.1956,,,Deer Park,202.0,0.14382752173913047,0.2308695652173913
DDPEC_GT4+HB_HOUSTON,DDPEC_GT4,HB_HOUSTON,WDPEAK,Option,2019-08-01,0.2463,0.0,,,0.2981,0.2008,0.4545,0.1497,0.09,0.1563,0.0966,-0.2082,0.04549999999999999,-0.05179999999999999,,,Deer Park,202.0,0.07113399999999999,0.07999999999999999
DDPEC_GT4+HB_HOUSTON,DDPEC_GT4,HB_HOUSTON,WDPEAK,Option,2019-09-01,0.6463,0.0,,,0.1564,0.2008,0.2526,0.0654,0.13,0.5163,0.5809,0.3937,0.4455,0.4899,,,Deer Park,202.0,0.08718566666666669,0.1006666666666667
DDPEC_GT4+HB_HOUSTON,DDPEC_GT4,HB_HOUSTON,WDPEAK,Option,2019-10-01,0.857,0.0,,,0.069,0.2008,0.0932,0.0767,0.3814,0.4756,0.7803,0.7638,0.6562,0.7879999999999999,,,,,,
DDPEC_GT4+HB_HOUSTON,DDPEC_GT4,HB_HOUSTON,WDPEAK,Option,2019-11-01,0.29600000000000004,0.0,,,0.069,0.2008,0.0932,0.0767,1.04,-0.7440000000000001,0.21930000000000005,0.20280000000000006,0.09520000000000003,0.22700000000000006,,,,,,
DDPEC_GT4+HB_HOUSTON,DDPEC_GT4,HB_HOUSTON,WDPEAK,Option,2019-12-01,1.8161,0.0,,,0.069,0.2008,0.0932,0.0767,0.5,1.3161,1.7394,1.7229,1.6153,1.7471,,,,,,
DDPEC_GT4+HB_HOUSTON,DDPEC_GT4,HB_HOUSTON,WDPEAK,Option,2020-01-01,0.4757,0.0,,0.1076,0.107,0.11,0.0421,0.12,0.9,-0.4243,0.3557,0.4336,0.3657,0.3687,0.3681,,Deer Park,202.0,0.60558668,0.3120000000000001
DDPEC_GT4+HB_HOUSTON,DDPEC_GT4,HB_HOUSTON,WDPEAK,Option,2020-02-01,0.4867,0.0,,0.1076,0.107,0.11,0.0421,0.12,0.5505,-0.06379999999999998,0.3667,0.4446,0.3767,0.3797,0.3791,,Deer Park,202.0,0.4130671199999999,0.3120000000000001
DDPEC_GT4+HB_HOUSTON,DDPEC_GT4,HB_HOUSTON,WDPEAK,Option,2020-03-01,0.1448,0.0,,0.1043,0.08,0.34,0.2226,0.28,0.4435,-0.2987,-0.1352,-0.07779999999999998,-0.1952,0.06480000000000001,0.040500000000000015,,Deer Park,202.0,0.34231375,0.11583333333333334
DDPEC_GT4+HB_HOUSTON,DDPEC_GT4,HB_HOUSTON,WDPEAK,Option,2020-04-01,0.0029,0.0,,0.1043,0.08,0.34,0.2226,0.28,0.2898,-0.2869,-0.2771,-0.2197,-0.3371,-0.0771,-0.1014,,Deer Park,202.0,0.1975775714285714,0.10071428571428573
DDPEC_GT4+HB_HOUSTON,DDPEC_GT4,HB_HOUSTON,WDPEAK,Option,2020-05-01,0.0004,0.0,,0.1043,0.08,0.34,0.2226,0.28,0.37,-0.3696,-0.2796,-0.2222,-0.3396,-0.0796,-0.1039,,Deer Park,202.0,0.34750931818181824,0.2877272727272727
DDPEC_GT4+HB_HOUSTON,DDPEC_GT4,HB_HOUSTON,WDPEAK,Option,2020-06-01,0.0211,0.0,,0.2643,0.1393,0.46,0.3005,0.26,0.1714,-0.1503,-0.2389,-0.2794,-0.4389,-0.1182,-0.2432,,Deer Park,202.0,0.14124399999999998,0.09199999999999997
DDPEC_GT4+HB_HOUSTON,DDPEC_GT4,HB_HOUSTON,WDPEAK,Option,2020-07-01,0.1877,0.0,0.3374,0.2353,0.1405,0.4578,0.3498,0.1289,0.1,0.0877,0.058800000000000026,-0.1621,-0.2701,0.047199999999999985,-0.0476,-0.14969999999999994,Deer Park,202.0,0.093017875,0.07874999999999999
DDPEC_GT4+HB_HOUSTON,DDPEC_GT4,HB_HOUSTON,WDPEAK,Option,2020-08-01,0.3396,0.0,0.3374,0.2353,0.1405,0.4578,0.3498,0.1289,0.1905,0.1491,0.21070000000000005,-0.010199999999999987,-0.11819999999999994,0.1991,0.1043,0.0022000000000000357,Deer Park,202.0,0.18831466666666666,0.1111111111111111
DDPEC_GT4+HB_HOUSTON,DDPEC_GT4,HB_HOUSTON,WDPEAK,Option,2020-09-01,0.1055,0.0,0.1665,0.2029,0.1802,0.2907,0.2919,0.26,0.42,-0.3145,-0.15450000000000005,-0.1864,-0.18520000000000006,-0.0747,-0.0974,-0.06100000000000001,Deer Park,202.0,0.3353846153846154,0.35576923076923084
DDPEC_GT4+HB_HOUSTON,DDPEC_GT4,HB_HOUSTON,WDPEAK,Option,2020-10-01,0.1066,0.0,0.1,0.09,0.3971,0.2225,0.1951,0.2137,0.2453,-0.1387,-0.1071,-0.0885,-0.1159,-0.2905,0.016600000000000004,0.006599999999999996,,,,
DDPEC_GT4+HB_HOUSTON,DDPEC_GT4,HB_HOUSTON,WDPEAK,Option,2020-11-01,0.0728,0.0,0.1,0.09,0.3971,0.2225,0.1951,0.142,0.3587,-0.28590000000000004,-0.06919999999999997,-0.1223,-0.1497,-0.32430000000000003,-0.01719999999999999,-0.0272,,,,
DDPEC_GT4+HB_HOUSTON,DDPEC_GT4,HB_HOUSTON,WDPEAK,Option,2020-12-01,0.0745,0.0,0.1,0.09,0.3971,0.2225,0.1951,0.2058,0.23,-0.15550000000000005,-0.13130000000000006,-0.1206,-0.14800000000000002,-0.3226,-0.0155,-0.02550000000000001,,,,
DDPEC_GT4+HB_HOUSTON,DDPEC_GT4,HB_HOUSTON,WDPEAK,Option,2021-01-01,0.0073,0.0,0.2303,0.2072,0.0805,0.229,0.3565,0.1963,0.24,-0.2327,-0.18899999999999997,-0.3492,-0.2217,-0.0732,-0.1999,-0.223,Deer Park,202.0,0.2068004000000001,0.22900000000000004
DDPEC_GT4+HB_HOUSTON,DDPEC_GT4,HB_HOUSTON,WDPEAK,Option,2021-02-01,0.0952,0.0,0.2303,0.2072,0.0805,0.229,0.2944,0.2107,0.21,-0.1148,-0.1155,-0.1992,-0.13379999999999995,0.014700000000000003,-0.112,-0.1351,Deer Park,202.0,0.196712,0.2272727272727273
DDPEC_GT4+HB_HOUSTON,DDPEC_GT4,HB_HOUSTON,WDPEAK,Option,2021-03-01,0.0866,0.0,0.1829,0.1093,0.0805,0.25,0.2272,0.1908,0.16,-0.0734,-0.1042,-0.1406,-0.1634,0.0060999999999999934,-0.0227,-0.0963,Deer Park,202.0,0.1471428571428571,0.145
DDPEC_GT4+HB_HOUSTON,DDPEC_GT4,HB_HOUSTON,WDPEAK,Option,2021-04-01,0.7088,0.0,0.1829,0.1093,0.0805,0.25,0.2315,0.2287,0.5288,0.17999999999999994,0.4801,0.4773,0.4588,0.6283,0.5995,0.5259,Deer Park,202.0,0.4718567142857141,0.145
DDPEC_GT4+HB_HOUSTON,DDPEC_GT4,HB_HOUSTON,WDPEAK,Option,2021-05-01,0.4801,0.0,0.1829,0.1093,0.0805,0.25,0.2315,0.2287,0.46,0.02010000000000001,0.2514000000000001,0.2486,0.23010000000000005,0.3996,0.3708,0.2972,Deer Park,202.0,0.3482983846153847,0.38192307692307703
DDPEC_GT4+HB_HOUSTON,DDPEC_GT4,HB_HOUSTON,WDPEAK,Option,2021-06-01,0.0579,0.0,0.1954,0.1107,0.0805,0.3,0.2492,0.19,0.58,-0.5221,-0.1321,-0.1913,-0.2421,-0.0226,-0.052800000000000014,-0.13749999999999998,Deer Park,202.0,0.4276923076923077,0.4596153846153847
DDPEC_GT4+HB_HOUSTON,DDPEC_GT4,HB_HOUSTON,WDPEAK,Option,2021-07-01,0.0085,0.0,0.2663,0.1987,0.7201,0.1792,0.1807,0.2712,0.21,-0.2015,-0.2627,-0.1722,-0.1707,-0.7116,-0.1902,-0.2578,Deer Park,202.0,0.192,0.207
DDPEC_GT4+HB_HOUSTON,DDPEC_GT4,HB_HOUSTON,WDPEAK,Option,2021-08-01,0.2086,0.0,0.2663,0.1817,0.6931,0.1772,0.2287,0.132,0.1392,0.06940000000000003,0.0766,-0.020099999999999982,0.03140000000000001,-0.4845,0.02690000000000001,-0.05769999999999996,Deer Park,202.0,0.11852978571428573,0.14999999999999994
DDPEC_GT4+HB_HOUSTON,DDPEC_GT4,HB_HOUSTON,WDPEAK,Option,2021-09-01,0.0958,0.0,0.23,0.21,0.7591,0.2569,0.1898,0.21,0.1455,-0.0497,-0.1142,-0.094,-0.16110000000000002,-0.6633,-0.1142,-0.1342,Deer Park,202.0,0.12414707692307693,0.13384615384615384
DDPEC_GT4+HB_HOUSTON,DDPEC_GT4,HB_HOUSTON,WDPEAK,Option,2021-10-01,1.205,0.0,0.14,0.1909,0.718,0.3697,0.1442,0.1276,0.2,1.005,1.0774,1.0608,0.8353000000000002,0.4870000000000001,1.0141,1.065,,,,
DDPEC_GT4+HB_HOUSTON,DDPEC_GT4,HB_HOUSTON,WDPEAK,Option,2021-11-01,0.0024,0.0,0.14,0.0869,0.6127,0.12,0.1587,0.2676,0.3066,-0.3042,-0.2652,-0.1563,-0.1176,-0.6103000000000001,-0.0845,-0.1376,,,,
DDPEC_GT4+HB_HOUSTON,DDPEC_GT4,HB_HOUSTON,WDPEAK,Option,2021-12-01,0.003,0.0,0.14,0.142,0.5354,0.4374,0.3957,0.1761,0.1392,-0.1362,-0.1731,-0.3927,-0.4344,-0.5324,-0.13899999999999998,-0.13699999999999998,,,,
DDPEC_GT4+HB_HOUSTON,DDPEC_GT4,HB_HOUSTON,WDPEAK,Option,2022-01-01,0.6221,0.0,0.08,0.1895,0.3444,0.2583,0.21,0.23,0.1117,0.5104,0.3921,0.4121,0.3638,0.2777,0.4326,0.5421,Deer Park,202.0,0.09498324999999998,0.1608333333333333
DDPEC_GT4+HB_HOUSTON,DDPEC_GT4,HB_HOUSTON,WDPEAK,Option,2022-02-01,0.12,0.0,0.08,0.1895,0.1711,0.237,0.21,0.23,0.15,-0.03,-0.11,-0.09,-0.117,-0.051100000000000007,-0.0695,0.04,Deer Park,202.0,0.13157069999999998,0.10700000000000004
DDPEC_GT4+HB_HOUSTON,DDPEC_GT4,HB_HOUSTON,WDPEAK,Option,2022-03-01,0.0448,0.0,0.0918,0.1909,0.15,0.1331,0.22,0.2143,0.19,-0.1452,-0.16949999999999998,-0.1752,-0.08829999999999999,-0.1052,-0.14609999999999998,-0.047000000000000014,Deer Park,202.0,0.1674307,0.107
DDPEC_GT4+HB_HOUSTON,DDPEC_GT4,HB_HOUSTON,WDPEAK,Option,2022-04-01,0.0,0.0,0.0918,0.1909,0.15,0.1724,0.134,0.2143,0.1093,-0.1093,-0.2143,-0.134,-0.1724,-0.15,-0.1909,-0.0918,Deer Park,202.0,0.10302887499999998,0.08625000000000001
DDPEC_GT4+HB_HOUSTON,DDPEC_GT4,HB_HOUSTON,WDPEAK,Option,2022-05-01,0.0162,0.0,0.0918,0.1909,0.15,0.1724,0.134,0.2143,0.1569,-0.14070000000000002,-0.1981,-0.11780000000000003,-0.1562,-0.1338,-0.1747,-0.0756,Deer Park,202.0,0.1518485,0.02
DDPEC_GT4+HB_HOUSTON,DDPEC_GT4,HB_HOUSTON,WDPEAK,Option,2022-06-01,0.0036,0.0,0.1141,0.2277,0.2248,0.3136,0.2764,0.21,0.3334,-0.3298,-0.2064,-0.2728,-0.31,-0.2212,-0.2241,-0.1105,Deer Park,202.0,0.3414275,0.02
DDPEC_GT4+HB_HOUSTON,DDPEC_GT4,HB_HOUSTON,WDPEAK,Option,2022-07-01,1.5292,0.0,0.5842,0.5089,0.37,0.26,0.1796,0.2567,0.1582,1.371,1.2725,1.3496,1.2692,1.1591999999999998,1.0202999999999998,0.9449999999999998,Deer Park,202.0,0.142423,0.02
DDPEC_GT4+HB_HOUSTON,DDPEC_GT4,HB_HOUSTON,WDPEAK,Option,2022-08-01,3.6425,0.0,0.6146,0.3427,0.37,0.26,0.1796,0.2567,0.163,3.4795000000000003,3.3858,3.4629,3.3825000000000003,3.2725,3.2998000000000003,3.0279,Deer Park,202.0,0.15769149999999998,0.02
DDPEC_GT4+HB_HOUSTON,DDPEC_GT4,HB_HOUSTON,WDPEAK,Option,2022-09-01,0.008,0.0,0.6076,0.4370000000000001,0.3869,0.3,0.21,0.3775,0.3339,-0.3259,-0.3695,-0.202,-0.292,-0.3789,-0.4290000000000001,-0.5996,Deer Park,202.0,0.2839484090909091,0.2327272727272728
DDPEC_GT4+HB_HOUSTON,DDPEC_GT4,HB_HOUSTON,WDPEAK,Option,2022-10-01,0.0,0.0,0.5606,0.4433,0.4258,0.3,0.21,0.1379,0.25,-0.25,-0.1379,-0.21,-0.3,-0.4258,-0.4433,-0.5606,,,,
DDPEC_GT4+HB_HOUSTON,DDPEC_GT4,HB_HOUSTON,WDPEAK,Option,2022-11-01,0.0031,0.0,0.5362,0.3463,0.4258,0.3,0.21,0.1379,0.1685,-0.16540000000000002,-0.1348,-0.2069,-0.2969,-0.4227,-0.3432,-0.5331,,,,
DDPEC_GT4+HB_HOUSTON,DDPEC_GT4,HB_HOUSTON,WDPEAK,Option,2022-12-01,0.546,0.0,0.5474,0.5359,0.4084,0.3,0.21,0.1379,0.1201,0.4259000000000001,0.4081,0.3360000000000001,0.24600000000000005,0.13760000000000006,0.010099999999999998,-0.0013999999999999568,,,,
DDPEC_GT4+HB_HOUSTON,DDPEC_GT4,HB_HOUSTON,WDPEAK,Option,2023-01-01,2.0547,0.0,0.2489,0.17,0.193,0.2063,0.1193,0.2,0.1652,1.8895,1.8547,1.9354,1.8484,1.8617,1.8847,1.8058,Deer Park,202.0,0.13704000000000002,0.07
DDPEC_GT4+HB_HOUSTON,DDPEC_GT4,HB_HOUSTON,WDPEAK,Option,2023-02-01,0.5098,0.0,0.19,0.17,0.2007,0.2063,0.1193,0.2,0.1733,0.3365,0.3098,0.3905,0.3035,0.30910000000000004,0.3398,0.31980000000000003,Deer Park,202.0,0.147021,0.07
DDPEC_GT4+HB_HOUSTON,DDPEC_GT4,HB_HOUSTON,WDPEAK,Option,2023-03-01,0.0151,0.0,0.21,0.1647,0.2517,0.211,0.26,0.1,0.1264,-0.1113,-0.0849,-0.2449,-0.1959,-0.2366,-0.1496,-0.1949,Deer Park,202.0,0.07935099999999999,0.07
DDPEC_GT4+HB_HOUSTON,DDPEC_GT4,HB_HOUSTON,WDPEAK,Option,2023-04-01,0.0004,0.0,0.21,0.1647,0.2517,0.211,0.26,0.1,0.2695,-0.2691,-0.0996,-0.2596,-0.2106,-0.2513,-0.1643,-0.2096,Deer Park,202.0,0.17112400000000005,0.06
DDPEC_GT4+HB_HOUSTON,DDPEC_GT4,HB_HOUSTON,WDPEAK,Option,2023-05-01,0.0,0.0,0.21,0.2394,0.2517,0.211,0.26,0.1,0.0853,-0.0853,-0.1,-0.26,-0.211,-0.2517,-0.2394,-0.21,Deer Park,202.0,0.07090428571428571,0.06
DDPEC_GT4+HB_HOUSTON,DDPEC_GT4,HB_HOUSTON,WDPEAK,Option,2023-06-01,0.0005,0.0,0.19,0.1,0.1688,0.2856,0.3171,0.0995,0.08,-0.0795,-0.099,-0.3166,-0.2851,-0.1683,-0.0995,-0.1895,Deer Park,202.0,0.06881000000000001,0.06
DDPEC_GT6+HB_HOUSTON,DDPEC_GT6,HB_HOUSTON,OFFPEAK,Obligation,2019-01-01,-0.1122,-0.0541,,,-0.07,-0.05,-0.3,-0.18,-0.1214,0.0092,0.0678,0.1878,-0.062199999999999984,-0.04219999999999999,,,,,,
DDPEC_GT6+HB_HOUSTON,DDPEC_GT6,HB_HOUSTON,OFFPEAK,Obligation,2019-02-01,-0.0397,0.0036,,,-0.06,-0.05,-0.25,-0.4,-0.102,0.0623,0.3603,0.2103,0.010300000000000005,0.0203,,,,,,
DDPEC_GT6+HB_HOUSTON,DDPEC_GT6,HB_HOUSTON,OFFPEAK,Obligation,2019-03-01,-0.2168,-1.3649,,,-0.09,-0.08,-0.55,-0.35,-0.1801,-0.03669999999999998,0.1332,0.33320000000000005,-0.13679999999999998,-0.1268,,,,,,
DDPEC_GT6+HB_HOUSTON,DDPEC_GT6,HB_HOUSTON,OFFPEAK,Obligation,2019-04-01,-0.3828,0.0015,,,-0.3,-0.11,-0.52,-0.39,-0.9498,0.5670000000000001,0.007200000000000041,0.13720000000000004,-0.2728,-0.08279999999999997,,,,,,
DDPEC_GT6+HB_HOUSTON,DDPEC_GT6,HB_HOUSTON,OFFPEAK,Obligation,2019-05-01,-0.1213,-0.0768,,,-0.3,-0.36,-0.32,-0.04,-1.37,1.2487,-0.08130000000000001,0.1987,0.2387,0.17869999999999994,,,,,,
DDPEC_GT6+HB_HOUSTON,DDPEC_GT6,HB_HOUSTON,OFFPEAK,Obligation,2019-06-01,-0.0923,-0.1265,,,-0.26,-0.24,-0.21,-0.25,-0.3044,0.2121,0.1577,0.1177,0.1477,0.16770000000000002,,,,,,
DDPEC_GT6+HB_HOUSTON,DDPEC_GT6,HB_HOUSTON,OFFPEAK,Obligation,2019-07-01,-0.0411,-0.084,,,-0.03,-0.48,-0.0376,-0.2304,-0.231,0.1899,0.1893,-0.003499999999999996,0.4389,-0.0111,,,,,,
DDPEC_GT6+HB_HOUSTON,DDPEC_GT6,HB_HOUSTON,OFFPEAK,Obligation,2019-08-01,-0.0024,-0.0057,,,-0.12,-0.41,-0.113,-0.35200000000000004,-0.1758,0.1734,0.3496,0.1106,0.4076,0.1176,,,,,,
DDPEC_GT6+HB_HOUSTON,DDPEC_GT6,HB_HOUSTON,OFFPEAK,Obligation,2019-09-01,-0.0232,-0.0153,,,-0.08,-0.28,-0.1775,-0.205,-0.1287,0.1055,0.1818,0.1543,0.25680000000000003,0.0568,,,,,,
DDPEC_GT6+HB_HOUSTON,DDPEC_GT6,HB_HOUSTON,OFFPEAK,Obligation,2019-10-01,-0.0477,-0.0741,,,-0.12,-0.37,-0.1432,-0.2267,-0.222,0.1743,0.17900000000000002,0.0955,0.3223,0.0723,,,,,,
DDPEC_GT6+HB_HOUSTON,DDPEC_GT6,HB_HOUSTON,OFFPEAK,Obligation,2019-11-01,0.0413,0.1805,,,-0.14,-0.23,-0.1511,-0.2304,-0.3865,0.4278,0.2717,0.1924,0.2713,0.1813,,,,,,
DDPEC_GT6+HB_HOUSTON,DDPEC_GT6,HB_HOUSTON,OFFPEAK,Obligation,2019-12-01,0.1827,-0.0056,,,-0.11,-0.41,-0.104,-0.3188,0.0351,0.1476,0.5015,0.2867,0.5927,0.2927,,,,,,
DDPEC_GT6+HB_HOUSTON,DDPEC_GT6,HB_HOUSTON,OFFPEAK,Obligation,2020-01-01,-0.0607,-0.0515,,-0.03,-0.17,-0.1874,-0.1951,-0.1903,-0.0383,-0.0224,0.1296,0.1344,0.1267,0.1093,-0.0307,,,,,
DDPEC_GT6+HB_HOUSTON,DDPEC_GT6,HB_HOUSTON,OFFPEAK,Obligation,2020-02-01,0.0,-0.0011,,0.01,-0.27,-0.1374,-0.1089,-0.1481,-0.0617,0.0617,0.1481,0.1089,0.1374,0.27,-0.01,,,,,
DDPEC_GT6+HB_HOUSTON,DDPEC_GT6,HB_HOUSTON,OFFPEAK,Obligation,2020-03-01,-0.0283,-0.0438,,-0.05,-0.09,-0.3657,-0.2258,-0.2279,-0.0591,0.0308,0.1996,0.1975,0.33740000000000003,0.0617,0.021700000000000004,,,,,
DDPEC_GT6+HB_HOUSTON,DDPEC_GT6,HB_HOUSTON,OFFPEAK,Obligation,2020-04-01,-0.0124,-0.0203,,-0.12,-0.25,-0.3796,-0.2092,-0.3139,-0.0967,0.0843,0.3015,0.1968,0.3672,0.2376,0.1076,,,,,
DDPEC_GT6+HB_HOUSTON,DDPEC_GT6,HB_HOUSTON,OFFPEAK,Obligation,2020-05-01,-0.0294,0.0007,,-0.02,-0.19,-0.2615,-0.1878,-0.3383,-0.07400000000000001,0.04460000000000002,0.3089,0.1584,0.2321,0.1606,-0.0094,,,,,
DDPEC_GT6+HB_HOUSTON,DDPEC_GT6,HB_HOUSTON,OFFPEAK,Obligation,2020-06-01,-0.054000000000000006,-0.0083,,-0.03,-0.24,-0.0827,-0.1666,-0.3659,-0.0895,0.03549999999999999,0.3119,0.1126,0.028699999999999986,0.18600000000000003,-0.02400000000000001,,,,,
DDPEC_GT6+HB_HOUSTON,DDPEC_GT6,HB_HOUSTON,OFFPEAK,Obligation,2020-07-01,-0.0177,-0.001,-0.04,-0.22,-0.4285,-0.4563,-0.2022,-0.2729,-0.0606,0.0429,0.2552,0.1845,0.4386,0.4108,0.2023,0.0223,,,,
DDPEC_GT6+HB_HOUSTON,DDPEC_GT6,HB_HOUSTON,OFFPEAK,Obligation,2020-08-01,-0.006,0.0227,-0.12,-0.32,-0.6352,-0.375,-0.2615,-0.2389,-0.0548,0.0488,0.2329,0.2555,0.369,0.6292,0.314,0.114,,,,
DDPEC_GT6+HB_HOUSTON,DDPEC_GT6,HB_HOUSTON,OFFPEAK,Obligation,2020-09-01,-0.0113,-0.0061,-0.04,-0.33,-0.5027,-0.362,-0.3286,-0.3085,-0.0627,0.051400000000000015,0.2972,0.3173,0.3507000000000001,0.4914000000000001,0.31870000000000004,0.028700000000000007,,,,
DDPEC_GT6+HB_HOUSTON,DDPEC_GT6,HB_HOUSTON,OFFPEAK,Obligation,2020-10-01,0.0015,0.0015,-0.08,-0.34,-0.5833,-0.4103,-0.2874,-0.2347,-0.0479,0.0494,0.2362,0.2889,0.4118,0.5848,0.3415,0.0815,,,,
DDPEC_GT6+HB_HOUSTON,DDPEC_GT6,HB_HOUSTON,OFFPEAK,Obligation,2020-11-01,0.0098,0.0331,-0.19,-0.25,-0.3895,-0.2266,-0.1429,-0.2384,-0.0068,0.0166,0.2482,0.1527,0.2364,0.3993,0.2598,0.1998,,,,
DDPEC_GT6+HB_HOUSTON,DDPEC_GT6,HB_HOUSTON,OFFPEAK,Obligation,2020-12-01,0.0106,0.0063,-0.1,-0.3,-0.4002,-0.265,-0.1369,-0.1982,-0.0243,0.0349,0.2088,0.1475,0.2756,0.4108,0.3106,0.1106,,,,
