Path,TargetDate,Source,Sink,TimeOfUse,StartDate,ACI99,ACP,FileName
NED_NEDIN_G1 + HB_SOUTH + Off-peak,04/05/2023,NED_NEDIN_G1,HB_SOUTH,Off-peak,05/01/2023,-2.679,,2023.MAY
CCEC_GT1 + HB_SOUTH + Off-peak,04/05/2023,CCEC_GT1,HB_SOUTH,Off-peak,05/01/2023,-26.5192,,2023.MAY
PSG_PSG_GT3 + HB_HOUSTON + PeakWD,04/05/2023,PSG_PSG_GT3,HB_HOUSTON,PeakWD,05/01/2023,-17.7317,,2023.MAY
DC_E + HB_NORTH + Off-peak,04/05/2023,DC_E,HB_NORTH,Off-peak,05/01/2023,-2.9143,,2023.MAY
HB_WEST + LZ_WEST + Off-peak,04/05/2023,HB_WEST,LZ_WEST,Off-peak,05/01/2023,-0.0285,2.9,2023.MAY
HB_SOUTH + LZ_LCRA + Off-peak,04/05/2023,HB_SOUTH,LZ_LCRA,Off-peak,05/01/2023,-0.5537,1.8578,2023.MAY
HB_HOUSTON + LZ_HOUSTON + Off-peak,04/05/2023,HB_HOUSTON,LZ_HOUSTON,Off-peak,05/01/2023,-0.0462,0.3405,2023.MAY
HB_WEST + HB_NORTH + Off-peak,04/05/2023,HB_WEST,HB_NORTH,Off-peak,05/01/2023,-5.778,3.5,2023.MAY
DDPEC_GT1 + HB_HOUSTON + PeakWE,04/05/2023,DDPEC_GT1,HB_HOUSTON,PeakWE,05/01/2023,-16.0577,-1.0,2023.MAY
HB_WEST + LZ_WEST + PeakWE,04/05/2023,HB_WEST,LZ_WEST,PeakWE,05/01/2023,-0.1592,2.3762,2023.MAY
HB_SOUTH + LZ_LCRA + PeakWE,04/05/2023,HB_SOUTH,LZ_LCRA,PeakWE,05/01/2023,-0.4247,3.6785,2023.MAY
DDPEC_GT1 + HB_HOUSTON + Off-peak,04/05/2023,DDPEC_GT1,HB_HOUSTON,Off-peak,05/01/2023,-6.4988,-0.2358,2023.MAY
HB_SOUTH + LZ_SOUTH + Off-peak,04/05/2023,HB_SOUTH,LZ_SOUTH,Off-peak,05/01/2023,-1.697,-0.363,2023.MAY
