Path,Plant,Size (MW),Bid_ID,CRR_ID,OriginalCRR_ID,AccountHolder,HedgeType,Portfolio,BidType,CRRType,Source,Sink,StartDate,EndDate,TimeOfUse,Bid24Hour,MW,ShadowPricePerMWH,BidMW,BidPricePerMWH,ACI99,ACP,CreditConsumed
CCEC_GT2+HB_SOUTH,Corpus Christi,207,85093141,,,XCALPP,OPT,ERCOT CRR Bid Submission 2019_03,BUY,PREAWARD,CCEC_GT2,HB_SOUTH,03/01/2019,03/31/2019,PeakWD,No,0.0,0.762591,13.5,0.22,,,
CCEC_ST1+HB_SOUTH,Corpus Christi,196,85089621,,,XCALPP,OPT,ERCOT CRR Bid Submission 2019_03,BUY,PREAWARD,CCEC_ST1,HB_SOUTH,03/01/2019,03/31/2019,Off-peak,No,0.0,0.407812,25.0,0.05,,,
CHEDPW_GT2+HB_HOUSTON,Channel345,406,85093090,,,XCALPP,OPT,ERCOT CRR Bid Submission 2019_03,BUY,PREAWARD,CHEDPW_GT2,HB_HOUSTON,03/01/2019,03/31/2019,PeakWD,No,0.0,0.14475,21.5,0.09,,,
CHE_LYD+HB_HOUSTON,Channel138,146.5,85093382,,,XCALPP,OPT,ERCOT CRR Bid Submission 2019_03,BUY,PREAWARD,CHE_LYD,HB_HOUSTON,03/01/2019,03/31/2019,PeakWE,No,0.0,0.04,23.2,0.03,,,
CHE_LYD2+HB_HOUSTON,Channel138,182.7,85093088,,,XCALPP,OPT,ERCOT CRR Bid Submission 2019_03,BUY,PREAWARD,CHE_LYD2,HB_HOUSTON,03/01/2019,03/31/2019,PeakWD,No,0.0,0.06075,17.1,0.06,,,
DDPEC_GT1+HB_HOUSTON,Deer Park,190,85093392,,,XCALPP,OPT,ERCOT CRR Bid Submission 2019_03,BUY,PREAWARD,DDPEC_GT1,HB_HOUSTON,03/01/2019,03/31/2019,PeakWE,No,0.0,0.135327,15.0,0.09,,,
DDPEC_GT2+HB_HOUSTON,Deer Park,202,85089586,85395319.0,,XCALPP,OPT,ERCOT CRR Bid Submission 2019_03,BUY,PREAWARD,DDPEC_GT2,HB_HOUSTON,03/01/2019,03/31/2019,Off-peak,No,25.0,0.037191,25.0,0.05,,,
DDPEC_GT3+HB_HOUSTON,Deer Park,190,85093399,,,XCALPP,OPT,ERCOT CRR Bid Submission 2019_03,BUY,PREAWARD,DDPEC_GT3,HB_HOUSTON,03/01/2019,03/31/2019,PeakWE,No,0.0,0.135327,15.0,0.1,,,
DDPEC_GT4+HB_HOUSTON,Deer Park,202,85089593,85395326.0,,XCALPP,OPT,ERCOT CRR Bid Submission 2019_03,BUY,PREAWARD,DDPEC_GT4,HB_HOUSTON,03/01/2019,03/31/2019,Off-peak,No,25.0,0.037191,25.0,0.04,,,
DDPEC_ST1+HB_HOUSTON,Deer Park,290,85089599,85395332.0,,XCALPP,OPT,ERCOT CRR Bid Submission 2019_03,BUY,PREAWARD,DDPEC_ST1,HB_HOUSTON,03/01/2019,03/31/2019,Off-peak,No,33.3,0.037191,33.3,0.04,,,
DUKE_GST1CCU+HB_SOUTH,Hidalgo,315,85093158,,,XCALPP,OPT,ERCOT CRR Bid Submission 2019_03,BUY,PREAWARD,DUKE_GST1CCU,HB_SOUTH,03/01/2019,03/31/2019,PeakWD,No,0.0,0.806142,13.4,0.42,,,
DUKE_GT2_CCU+HB_SOUTH,Hidalgo,143,85093162,,,XCALPP,OPT,ERCOT CRR Bid Submission 2019_03,BUY,PREAWARD,DUKE_GT2_CCU,HB_SOUTH,03/01/2019,03/31/2019,PeakWD,No,0.0,0.806142,6.7,0.49,,,
FREC_1_CCU+HB_NORTH,Freestone1,491,85093212,,,XCALPP,OPT,ERCOT CRR Bid Submission 2019_03,BUY,PREAWARD,FREC_1_CCU,HB_NORTH,03/01/2019,03/31/2019,PeakWD,No,0.0,0.722704,5.0,0.64,,,
FREC_2_CCU+HB_NORTH,Freestone2,491,85093242,85388654.0,,XCALPP,OPT,ERCOT CRR Bid Submission 2019_03,BUY,PREAWARD,FREC_2_CCU,HB_NORTH,03/01/2019,03/31/2019,PeakWD,No,0.9,0.48,5.0,0.48,,,
NED_NEDIN_G1+HB_SOUTH,Magic Valley,213.6,85093175,,,XCALPP,OPT,ERCOT CRR Bid Submission 2019_03,BUY,PREAWARD,NED_NEDIN_G1,HB_SOUTH,03/01/2019,03/31/2019,PeakWD,No,0.0,0.824765,9.2,0.47,,,
NED_NEDIN_G2+HB_SOUTH,Magic Valley,213.6,85093484,,,XCALPP,OPT,ERCOT CRR Bid Submission 2019_03,BUY,PREAWARD,NED_NEDIN_G2,HB_SOUTH,03/01/2019,03/31/2019,PeakWE,No,0.0,0.498857,11.2,0.4,,,
NED_NEDIN_G3+HB_SOUTH,Magic Valley,255.5,85093497,,,XCALPP,OPT,ERCOT CRR Bid Submission 2019_03,BUY,PREAWARD,NED_NEDIN_G3,HB_SOUTH,03/01/2019,03/31/2019,PeakWE,No,0.0,0.498857,11.2,0.32,,,
PSG_PSG_GT2+HB_HOUSTON,Pasadena2,185,85093114,,,XCALPP,OPT,ERCOT CRR Bid Submission 2019_03,BUY,PREAWARD,PSG_PSG_GT2,HB_HOUSTON,03/01/2019,03/31/2019,PeakWD,No,0.0,0.22,15.0,0.08,,,
PSG_PSG_GT3+HB_HOUSTON,Pasadena2,185,85089603,,,XCALPP,OPT,ERCOT CRR Bid Submission 2019_03,BUY,PREAWARD,PSG_PSG_GT3,HB_HOUSTON,03/01/2019,03/31/2019,Off-peak,No,0.0,0.113051,37.5,0.01,,,
PSG_PSG_ST1+HB_HOUSTON,Pasadena2,185,85089605,,,XCALPP,OPT,ERCOT CRR Bid Submission 2019_03,BUY,PREAWARD,PSG_PSG_ST1,HB_HOUSTON,03/01/2019,03/31/2019,Off-peak,No,0.0,0.113051,37.5,0.01,,,
TXCTY_CTA+HB_HOUSTON,Texas City,100.6,85089608,,,XCALPP,OPT,ERCOT CRR Bid Submission 2019_03,BUY,PREAWARD,TXCTY_CTA,HB_HOUSTON,03/01/2019,03/31/2019,Off-peak,No,0.0,0.100279,21.4,0.02,,,
TXCTY_CTB+HB_HOUSTON,Texas City,100.6,85093437,,,XCALPP,OPT,ERCOT CRR Bid Submission 2019_03,BUY,PREAWARD,TXCTY_CTB,HB_HOUSTON,03/01/2019,03/31/2019,PeakWE,No,0.0,0.110122,21.4,0.01,,,
TXCTY_CTC+HB_HOUSTON,Texas City,100.6,85089612,,,XCALPP,OPT,ERCOT CRR Bid Submission 2019_03,BUY,PREAWARD,TXCTY_CTC,HB_HOUSTON,03/01/2019,03/31/2019,Off-peak,No,0.0,0.100279,21.4,0.02,,,
TXCTY_ST+HB_HOUSTON,Texas City,131.5,85089613,,,XCALPP,OPT,ERCOT CRR Bid Submission 2019_03,BUY,PREAWARD,TXCTY_ST,HB_HOUSTON,03/01/2019,03/31/2019,Off-peak,No,0.0,0.100279,28.2,0.03,,,
TXCTY_ST+HB_HOUSTON,Texas City,131.5,86174637,,,XCALPP,OPT,ERCOT CRR Bid Submission 2019_04,BUY,PREAWARD,TXCTY_ST,HB_HOUSTON,04/01/2019,04/30/2019,PeakWE,No,0.0,0.446287,28.2,0.01,,,
TXCTY_CTC+HB_HOUSTON,Texas City,100.6,86174634,,,XCALPP,OPT,ERCOT CRR Bid Submission 2019_04,BUY,PREAWARD,TXCTY_CTC,HB_HOUSTON,04/01/2019,04/30/2019,PeakWE,No,0.0,0.446287,21.4,0.02,,,
TXCTY_CTB+HB_HOUSTON,Texas City,100.6,86174633,,,XCALPP,OPT,ERCOT CRR Bid Submission 2019_04,BUY,PREAWARD,TXCTY_CTB,HB_HOUSTON,04/01/2019,04/30/2019,PeakWE,No,0.0,0.446287,21.4,0.01,,,
TXCTY_CTA+HB_HOUSTON,Texas City,100.6,86174631,,,XCALPP,OPT,ERCOT CRR Bid Submission 2019_04,BUY,PREAWARD,TXCTY_CTA,HB_HOUSTON,04/01/2019,04/30/2019,PeakWE,No,0.0,0.446287,21.4,0.01,,,
PSG_PSG_ST1+HB_HOUSTON,Pasadena2,185,86174627,,,XCALPP,OPT,ERCOT CRR Bid Submission 2019_04,BUY,PREAWARD,PSG_PSG_ST1,HB_HOUSTON,04/01/2019,04/30/2019,PeakWE,No,0.0,0.438442,8.3,0.14,,,
PSG_PSG_GT3+HB_HOUSTON,Pasadena2,185,86174620,,,XCALPP,OPT,ERCOT CRR Bid Submission 2019_04,BUY,PREAWARD,PSG_PSG_GT3,HB_HOUSTON,04/01/2019,04/30/2019,PeakWE,No,0.0,0.438442,8.3,0.12,,,
PSG_PSG_GT2+HB_HOUSTON,Pasadena2,185,86174607,,,XCALPP,OPT,ERCOT CRR Bid Submission 2019_04,BUY,PREAWARD,PSG_PSG_GT2,HB_HOUSTON,04/01/2019,04/30/2019,PeakWE,No,0.0,0.438442,8.3,0.16,,,
NED_NEDIN_G3+HB_SOUTH,Magic Valley,255.5,86174691,,,XCALPP,OPT,ERCOT CRR Bid Submission 2019_04,BUY,PREAWARD,NED_NEDIN_G3,HB_SOUTH,04/01/2019,04/30/2019,PeakWE,No,0.0,0.709485,11.2,0.36,,,
NED_NEDIN_G2+HB_SOUTH,Magic Valley,213.6,86174681,,,XCALPP,OPT,ERCOT CRR Bid Submission 2019_04,BUY,PREAWARD,NED_NEDIN_G2,HB_SOUTH,04/01/2019,04/30/2019,PeakWE,No,0.0,0.709485,11.2,0.38,,,
NED_NEDIN_G1+HB_SOUTH,Magic Valley,213.6,86174679,,,XCALPP,OPT,ERCOT CRR Bid Submission 2019_04,BUY,PREAWARD,NED_NEDIN_G1,HB_SOUTH,04/01/2019,04/30/2019,PeakWE,No,0.0,0.709485,11.2,0.24,,,
FREC_2_CCU+HB_NORTH,Freestone2,491,86174709,,,XCALPP,OPT,ERCOT CRR Bid Submission 2019_04,BUY,PREAWARD,FREC_2_CCU,HB_NORTH,04/01/2019,04/30/2019,PeakWE,No,0.0,1.296616,30.4,0.11,,,
FREC_1_CCU+HB_NORTH,Freestone1,491,86174699,,,XCALPP,OPT,ERCOT CRR Bid Submission 2019_04,BUY,PREAWARD,FREC_1_CCU,HB_NORTH,04/01/2019,04/30/2019,PeakWE,No,0.0,0.454499,30.4,0.14,,,
DUKE_GT2_CCU+HB_SOUTH,Hidalgo,143,86174668,,,XCALPP,OPT,ERCOT CRR Bid Submission 2019_04,BUY,PREAWARD,DUKE_GT2_CCU,HB_SOUTH,04/01/2019,04/30/2019,PeakWE,No,0.0,0.699718,8.2,0.28,,,
DUKE_GST1CCU+HB_SOUTH,Hidalgo,315,86174656,,,XCALPP,OPT,ERCOT CRR Bid Submission 2019_04,BUY,PREAWARD,DUKE_GST1CCU,HB_SOUTH,04/01/2019,04/30/2019,PeakWE,No,0.0,0.699718,16.3,0.34,,,
DDPEC_ST1+HB_HOUSTON,Deer Park,290,86174602,,,XCALPP,OPT,ERCOT CRR Bid Submission 2019_04,BUY,PREAWARD,DDPEC_ST1,HB_HOUSTON,04/01/2019,04/30/2019,PeakWE,No,0.0,0.614827,20.0,0.08,,,
DDPEC_GT4+HB_HOUSTON,Deer Park,202,86174590,,,XCALPP,OPT,ERCOT CRR Bid Submission 2019_04,BUY,PREAWARD,DDPEC_GT4,HB_HOUSTON,04/01/2019,04/30/2019,PeakWE,No,0.0,0.614827,15.0,0.09,,,
DDPEC_GT3+HB_HOUSTON,Deer Park,190,86174587,,,XCALPP,OPT,ERCOT CRR Bid Submission 2019_04,BUY,PREAWARD,DDPEC_GT3,HB_HOUSTON,04/01/2019,04/30/2019,PeakWE,No,0.0,0.614827,15.0,0.08,,,
DDPEC_GT2+HB_HOUSTON,Deer Park,202,86174582,,,XCALPP,OPT,ERCOT CRR Bid Submission 2019_04,BUY,PREAWARD,DDPEC_GT2,HB_HOUSTON,04/01/2019,04/30/2019,PeakWE,No,0.0,0.614827,15.0,0.08,,,
DDPEC_GT1+HB_HOUSTON,Deer Park,190,86174573,,,XCALPP,OPT,ERCOT CRR Bid Submission 2019_04,BUY,PREAWARD,DDPEC_GT1,HB_HOUSTON,04/01/2019,04/30/2019,PeakWE,No,0.0,0.614827,15.0,0.1,,,
CHE_LYD2+HB_HOUSTON,Channel138,182.7,86174569,,,XCALPP,OPT,ERCOT CRR Bid Submission 2019_04,BUY,PREAWARD,CHE_LYD2,HB_HOUSTON,04/01/2019,04/30/2019,PeakWE,No,0.0,0.075761,28.5,0.03,,,
CHE_LYD+HB_HOUSTON,Channel138,146.5,86174565,,,XCALPP,OPT,ERCOT CRR Bid Submission 2019_04,BUY,PREAWARD,CHE_LYD,HB_HOUSTON,04/01/2019,04/30/2019,PeakWE,No,0.0,0.075761,23.2,0.04,,,
CHEDPW_GT2+HB_HOUSTON,Channel345,406,86174572,,,XCALPP,OPT,ERCOT CRR Bid Submission 2019_04,BUY,PREAWARD,CHEDPW_GT2,HB_HOUSTON,04/01/2019,04/30/2019,PeakWE,No,0.0,0.144836,35.9,0.03,,,
CCEC_ST1+HB_SOUTH,Corpus Christi,196,86174652,,,XCALPP,OPT,ERCOT CRR Bid Submission 2019_04,BUY,PREAWARD,CCEC_ST1,HB_SOUTH,04/01/2019,04/30/2019,PeakWE,No,0.0,0.787637,15.0,0.06,,,
CCEC_GT2+HB_SOUTH,Corpus Christi,207,86174647,,,XCALPP,OPT,ERCOT CRR Bid Submission 2019_04,BUY,PREAWARD,CCEC_GT2,HB_SOUTH,04/01/2019,04/30/2019,PeakWE,No,0.0,0.787637,13.5,0.06,,,
CCEC_GT1+HB_SOUTH,Corpus Christi,207,86174638,,,XCALPP,OPT,ERCOT CRR Bid Submission 2019_04,BUY,PREAWARD,CCEC_GT1,HB_SOUTH,04/01/2019,04/30/2019,PeakWE,No,0.0,0.787637,13.5,0.1,,,
CAL_PUN2+HB_HOUSTON,Pasadena1,70,86174563,,,XCALPP,OPT,ERCOT CRR Bid Submission 2019_04,BUY,PREAWARD,CAL_PUN2,HB_HOUSTON,04/01/2019,04/30/2019,PeakWE,No,0.0,0.04,17.8,0.03,,,
CAL_PUN1+HB_HOUSTON,Pasadena1,180,86174559,86396461.0,,XCALPP,OPT,ERCOT CRR Bid Submission 2019_04,BUY,PREAWARD,CAL_PUN1,HB_HOUSTON,04/01/2019,04/30/2019,PeakWE,No,6.5,0.04,9.8,0.04,,,
BVE_UNIT3+HB_HOUSTON,Brazos Valley,270,86174557,,,XCALPP,OPT,ERCOT CRR Bid Submission 2019_04,BUY,PREAWARD,BVE_UNIT3,HB_HOUSTON,04/01/2019,04/30/2019,PeakWE,No,0.0,0.985591,19.5,0.06,,,
BVE_UNIT2+HB_HOUSTON,Brazos Valley,169,86174549,,,XCALPP,OPT,ERCOT CRR Bid Submission 2019_04,BUY,PREAWARD,BVE_UNIT2,HB_HOUSTON,04/01/2019,04/30/2019,PeakWE,No,0.0,0.985591,14.1,0.09,,,
BVE_UNIT1+HB_HOUSTON,Brazos Valley,169,86174544,,,XCALPP,OPT,ERCOT CRR Bid Submission 2019_04,BUY,PREAWARD,BVE_UNIT1,HB_HOUSTON,04/01/2019,04/30/2019,PeakWE,No,0.0,0.985591,14.1,0.09,,,
BTE_BTE_G4+HB_HOUSTON,Baytown,250,86174542,,,XCALPP,OPT,ERCOT CRR Bid Submission 2019_04,BUY,PREAWARD,BTE_BTE_G4,HB_HOUSTON,04/01/2019,04/30/2019,PeakWE,No,0.0,0.113452,25.0,0.04,,,
BTE_BTE_G3+HB_HOUSTON,Baytown,202,86174538,,,XCALPP,OPT,ERCOT CRR Bid Submission 2019_04,BUY,PREAWARD,BTE_BTE_G3,HB_HOUSTON,04/01/2019,04/30/2019,PeakWE,No,0.0,0.113452,25.0,0.05,,,
BTE_BTE_G2+HB_HOUSTON,Baytown,202,86174536,,,XCALPP,OPT,ERCOT CRR Bid Submission 2019_04,BUY,PREAWARD,BTE_BTE_G2,HB_HOUSTON,04/01/2019,04/30/2019,PeakWE,No,0.0,0.113452,25.0,0.04,,,
BTE_BTE_G1+HB_HOUSTON,Baytown,202,86174531,,,XCALPP,OPT,ERCOT CRR Bid Submission 2019_04,BUY,PREAWARD,BTE_BTE_G1,HB_HOUSTON,04/01/2019,04/30/2019,PeakWE,No,0.0,0.113452,30.0,0.05,,,
BOSQ_BSQSU_5+HB_NORTH,Bosque345,222,86174739,,,XCALPP,OPT,ERCOT CRR Bid Submission 2019_04,BUY,PREAWARD,BOSQ_BSQSU_5,HB_NORTH,04/01/2019,04/30/2019,PeakWE,No,0.0,1.011955,6.5,0.59,,,
BOSQ_BSQS_12+HB_NORTH,Bosque345,324,86174719,,,XCALPP,OPT,ERCOT CRR Bid Submission 2019_04,BUY,PREAWARD,BOSQ_BSQS_12,HB_NORTH,04/01/2019,04/30/2019,PeakWE,No,0.0,1.011955,9.2,0.53,,,
BOSQ_BSQS_34+HB_NORTH,Bosque138,244,86174728,,,XCALPP,OPT,ERCOT CRR Bid Submission 2019_04,BUY,PREAWARD,BOSQ_BSQS_34,HB_NORTH,04/01/2019,04/30/2019,PeakWE,No,0.0,1.054663,7.8,0.57,,,
GUADG_CCU1+HB_SOUTH,Guadalupe1,516,86174764,,,XCALPP,OPT,ERCOT CRR Bid Submission 2019_04,BUY,PREAWARD,GUADG_CCU1,HB_SOUTH,04/01/2019,04/30/2019,PeakWE,No,0.0,0.368292,13.7,0.22,,,
GUADG_CCU2+HB_SOUTH,Guadalupe2,516,86174767,,,XCALPP,OPT,ERCOT CRR Bid Submission 2019_04,BUY,PREAWARD,GUADG_CCU2,HB_SOUTH,04/01/2019,04/30/2019,PeakWE,No,0.0,0.368292,13.7,0.34,,,
DDPEC_GT6+HB_HOUSTON,Deer Park,174,86174597,,,XCALPP,OPT,ERCOT CRR Bid Submission 2019_04,BUY,PREAWARD,DDPEC_GT6,HB_HOUSTON,04/01/2019,04/30/2019,PeakWE,No,0.0,0.614827,15.0,0.08,,,
DDPEC_GT6+HB_HOUSTON,Deer Park,174,87242248,,,XCALPP,OPT,ERCOT CRR Bid Submission 2019_05,BUY,PREAWARD,DDPEC_GT6,HB_HOUSTON,05/01/2019,05/31/2019,Off-peak,No,0.0,0.150526,25.0,0.03,,,
GUADG_CCU2+HB_SOUTH,Guadalupe2,516,87233931,,,XCALPP,OPT,ERCOT CRR Bid Submission 2019_05,BUY,PREAWARD,GUADG_CCU2,HB_SOUTH,05/01/2019,05/31/2019,PeakWD,No,0.0,0.646551,9.8,0.36,,,
GUADG_CCU1+HB_SOUTH,Guadalupe1,516,87242205,,,XCALPP,OPT,ERCOT CRR Bid Submission 2019_05,BUY,PREAWARD,GUADG_CCU1,HB_SOUTH,05/01/2019,05/31/2019,PeakWE,No,0.0,0.330471,13.7,0.24,,,
BOSQ_BSQS_34+HB_NORTH,Bosque138,244,87242329,,,XCALPP,OPT,ERCOT CRR Bid Submission 2019_05,BUY,PREAWARD,BOSQ_BSQS_34,HB_NORTH,05/01/2019,05/31/2019,Off-peak,No,0.0,1.035455,9.3,0.38,,,
BOSQ_BSQS_12+HB_NORTH,Bosque345,324,87233840,,,XCALPP,OPT,ERCOT CRR Bid Submission 2019_05,BUY,PREAWARD,BOSQ_BSQS_12,HB_NORTH,05/01/2019,05/31/2019,PeakWD,No,0.0,2.032364,5.0,1.42,,,
BOSQ_BSQSU_5+HB_NORTH,Bosque345,222,87233895,,,XCALPP,OPT,ERCOT CRR Bid Submission 2019_05,BUY,PREAWARD,BOSQ_BSQSU_5,HB_NORTH,05/01/2019,05/31/2019,PeakWD,No,0.0,2.032364,4.9,1.2,,,
BTE_BTE_G1+HB_HOUSTON,Baytown,202,87233943,,,XCALPP,OPT,ERCOT CRR Bid Submission 2019_05,BUY,PREAWARD,BTE_BTE_G1,HB_HOUSTON,05/01/2019,05/31/2019,PeakWE,No,0.0,0.264154,10.0,0.18,,,
BTE_BTE_G2+HB_HOUSTON,Baytown,202,87233948,,,XCALPP,OPT,ERCOT CRR Bid Submission 2019_05,BUY,PREAWARD,BTE_BTE_G2,HB_HOUSTON,05/01/2019,05/31/2019,PeakWE,No,0.0,0.264154,8.3,0.2,,,
BTE_BTE_G3+HB_HOUSTON,Baytown,202,87233958,,,XCALPP,OPT,ERCOT CRR Bid Submission 2019_05,BUY,PREAWARD,BTE_BTE_G3,HB_HOUSTON,05/01/2019,05/31/2019,PeakWE,No,0.0,0.264154,8.3,0.19,,,
BTE_BTE_G4+HB_HOUSTON,Baytown,250,87233966,,,XCALPP,OPT,ERCOT CRR Bid Submission 2019_05,BUY,PREAWARD,BTE_BTE_G4,HB_HOUSTON,05/01/2019,05/31/2019,PeakWE,No,0.0,0.264154,8.3,0.2,,,
BVE_UNIT1+HB_HOUSTON,Brazos Valley,169,87233594,,,XCALPP,OPT,ERCOT CRR Bid Submission 2019_05,BUY,PREAWARD,BVE_UNIT1,HB_HOUSTON,05/01/2019,05/31/2019,PeakWD,No,0.0,1.660071,4.7,0.41,,,
BVE_UNIT2+HB_HOUSTON,Brazos Valley,169,87233608,,,XCALPP,OPT,ERCOT CRR Bid Submission 2019_05,BUY,PREAWARD,BVE_UNIT2,HB_HOUSTON,05/01/2019,05/31/2019,PeakWD,No,0.0,1.660071,4.7,0.43,,,
BVE_UNIT3+HB_HOUSTON,Brazos Valley,270,87233621,,,XCALPP,OPT,ERCOT CRR Bid Submission 2019_05,BUY,PREAWARD,BVE_UNIT3,HB_HOUSTON,05/01/2019,05/31/2019,PeakWD,No,0.0,1.660071,4.9,0.47,,,
CAL_PUN1+HB_HOUSTON,Pasadena1,180,87233638,,,XCALPP,OPT,ERCOT CRR Bid Submission 2019_05,BUY,PREAWARD,CAL_PUN1,HB_HOUSTON,05/01/2019,05/31/2019,PeakWD,No,0.0,0.065688,9.8,0.05,,,
CAL_PUN2+HB_HOUSTON,Pasadena1,70,87233993,,,XCALPP,OPT,ERCOT CRR Bid Submission 2019_05,BUY,PREAWARD,CAL_PUN2,HB_HOUSTON,05/01/2019,05/31/2019,PeakWE,No,0.0,0.145014,17.8,0.04,,,
CCEC_GT1+HB_SOUTH,Corpus Christi,207,87233717,,,XCALPP,OPT,ERCOT CRR Bid Submission 2019_05,BUY,PREAWARD,CCEC_GT1,HB_SOUTH,05/01/2019,05/31/2019,PeakWD,No,0.0,0.995816,13.5,0.1,,,
CCEC_GT2+HB_SOUTH,Corpus Christi,207,87242275,,,XCALPP,OPT,ERCOT CRR Bid Submission 2019_05,BUY,PREAWARD,CCEC_GT2,HB_SOUTH,05/01/2019,05/31/2019,Off-peak,No,0.0,0.638354,13.5,0.06,,,
CCEC_ST1+HB_SOUTH,Corpus Christi,196,87233726,,,XCALPP,OPT,ERCOT CRR Bid Submission 2019_05,BUY,PREAWARD,CCEC_ST1,HB_SOUTH,05/01/2019,05/31/2019,PeakWD,No,0.0,0.995816,15.0,0.12,,,
CHEDPW_GT2+HB_HOUSTON,Channel345,406,87233657,,,XCALPP,OPT,ERCOT CRR Bid Submission 2019_05,BUY,PREAWARD,CHEDPW_GT2,HB_HOUSTON,05/01/2019,05/31/2019,PeakWD,No,0.0,0.284304,15.4,0.12,,,
CHE_LYD+HB_HOUSTON,Channel138,146.5,87233995,,,XCALPP,OPT,ERCOT CRR Bid Submission 2019_05,BUY,PREAWARD,CHE_LYD,HB_HOUSTON,05/01/2019,05/31/2019,PeakWE,No,0.0,0.070708,23.2,0.05,,,
CHE_LYD2+HB_HOUSTON,Channel138,182.7,87233651,,,XCALPP,OPT,ERCOT CRR Bid Submission 2019_05,BUY,PREAWARD,CHE_LYD2,HB_HOUSTON,05/01/2019,05/31/2019,PeakWD,No,0.0,0.09,17.1,0.08,,,
DDPEC_GT1+HB_HOUSTON,Deer Park,190,87233664,,,XCALPP,OPT,ERCOT CRR Bid Submission 2019_05,BUY,PREAWARD,DDPEC_GT1,HB_HOUSTON,05/01/2019,05/31/2019,PeakWD,No,0.0,1.550605,15.0,0.09,,,
DDPEC_GT2+HB_HOUSTON,Deer Park,202,87233667,,,XCALPP,OPT,ERCOT CRR Bid Submission 2019_05,BUY,PREAWARD,DDPEC_GT2,HB_HOUSTON,05/01/2019,05/31/2019,PeakWD,No,0.0,1.550605,15.0,0.1,,,
DDPEC_GT3+HB_HOUSTON,Deer Park,190,87234018,,,XCALPP,OPT,ERCOT CRR Bid Submission 2019_05,BUY,PREAWARD,DDPEC_GT3,HB_HOUSTON,05/01/2019,05/31/2019,PeakWE,No,0.0,0.634271,15.0,0.08,,,
DDPEC_GT4+HB_HOUSTON,Deer Park,202,87233676,,,XCALPP,OPT,ERCOT CRR Bid Submission 2019_05,BUY,PREAWARD,DDPEC_GT4,HB_HOUSTON,05/01/2019,05/31/2019,PeakWD,No,0.0,1.550605,15.0,0.1,,,
DDPEC_ST1+HB_HOUSTON,Deer Park,290,87242250,,,XCALPP,OPT,ERCOT CRR Bid Submission 2019_05,BUY,PREAWARD,DDPEC_ST1,HB_HOUSTON,05/01/2019,05/31/2019,Off-peak,No,0.0,0.150526,33.3,0.04,,,
DUKE_GST1CCU+HB_SOUTH,Hidalgo,315,87233731,,,XCALPP,OPT,ERCOT CRR Bid Submission 2019_05,BUY,PREAWARD,DUKE_GST1CCU,HB_SOUTH,05/01/2019,05/31/2019,PeakWD,No,0.0,1.009543,9.2,0.73,,,
DUKE_GT2_CCU+HB_SOUTH,Hidalgo,143,87233747,,,XCALPP,OPT,ERCOT CRR Bid Submission 2019_05,BUY,PREAWARD,DUKE_GT2_CCU,HB_SOUTH,05/01/2019,05/31/2019,PeakWD,No,0.0,1.009543,4.9,0.73,,,
FREC_1_CCU+HB_NORTH,Freestone1,491,87233809,,,XCALPP,OPT,ERCOT CRR Bid Submission 2019_05,BUY,PREAWARD,FREC_1_CCU,HB_NORTH,05/01/2019,05/31/2019,PeakWD,No,0.0,1.566874,7.7,0.29,,,
FREC_2_CCU+HB_NORTH,Freestone2,491,87233826,,,XCALPP,OPT,ERCOT CRR Bid Submission 2019_05,BUY,PREAWARD,FREC_2_CCU,HB_NORTH,05/01/2019,05/31/2019,PeakWD,No,0.0,1.200565,7.7,0.25,,,
NED_NEDIN_G1+HB_SOUTH,Magic Valley,213.6,87233774,,,XCALPP,OPT,ERCOT CRR Bid Submission 2019_05,BUY,PREAWARD,NED_NEDIN_G1,HB_SOUTH,05/01/2019,05/31/2019,PeakWD,No,0.0,1.023829,6.3,0.61,,,
NED_NEDIN_G2+HB_SOUTH,Magic Valley,213.6,87233790,,,XCALPP,OPT,ERCOT CRR Bid Submission 2019_05,BUY,PREAWARD,NED_NEDIN_G2,HB_SOUTH,05/01/2019,05/31/2019,PeakWD,No,0.0,1.023829,6.3,0.61,,,
NED_NEDIN_G3+HB_SOUTH,Magic Valley,255.5,87233805,,,XCALPP,OPT,ERCOT CRR Bid Submission 2019_05,BUY,PREAWARD,NED_NEDIN_G3,HB_SOUTH,05/01/2019,05/31/2019,PeakWD,No,0.0,1.023829,6.3,0.62,,,
PSG_PSG_GT2+HB_HOUSTON,Pasadena2,185,87242253,,,XCALPP,OPT,ERCOT CRR Bid Submission 2019_05,BUY,PREAWARD,PSG_PSG_GT2,HB_HOUSTON,05/01/2019,05/31/2019,Off-peak,No,0.0,0.163055,37.5,0.01,,,
PSG_PSG_GT3+HB_HOUSTON,Pasadena2,185,87242045,,,XCALPP,OPT,ERCOT CRR Bid Submission 2019_05,BUY,PREAWARD,PSG_PSG_GT3,HB_HOUSTON,05/01/2019,05/31/2019,PeakWE,No,0.0,0.232402,8.3,0.18,,,
PSG_PSG_ST1+HB_HOUSTON,Pasadena2,185,87242052,,,XCALPP,OPT,ERCOT CRR Bid Submission 2019_05,BUY,PREAWARD,PSG_PSG_ST1,HB_HOUSTON,05/01/2019,05/31/2019,PeakWE,No,0.0,0.232402,8.3,0.2,,,
