Gas Pipeline Name,Holding Company Name,Point Name,Primary Point Type,Flow Point Name,Flow Point Number,Flow Point Interconnecting Entity Name,Flow Point Interconnecting Entity Type,Flow Date,End of Day,Flow Cycle,Flow Direction,Sum Operating Capacity Dth,Sum Scheduled Quantity Dth,Sum Operationally Available Quantity Dth,Capacity Utilization %,Gas Pipeline ID,Holding Company ID,Point ID,Flow Point Interconnecting Entity ID
Texas Eastern Transmission LP,Enbridge Energy Partners LP,Vidor East,OTHER,Vidor East,84790,Not Reported,Company,5/15/2023 00:00,Yes,Final,Compressor,630000,68000,562000,10.79,60373,582865,2914142,404865
Texas Eastern Transmission LP,Enbridge Energy Partners LP,Vidor East,OTHER,Vidor East,84790,Not Reported,Company,5/14/2023 00:00,Yes,Final,Compressor,630000,169000,461000,26.83,60373,582865,2914142,404865
Texas Eastern Transmission LP,Enbridge Energy Partners LP,Vidor East,OTHER,Vidor East,84790,Not Reported,Company,5/13/2023 00:00,Yes,Final,Compressor,630000,185000,445000,29.37,60373,582865,2914142,404865
Texas Eastern Transmission LP,Enbridge Energy Partners LP,Vidor East,OTHER,Vidor East,84790,Not Reported,Company,5/12/2023 00:00,Yes,Final,Compressor,630000,184000,446000,29.21,60373,582865,2914142,404865
Texas Eastern Transmission LP,Enbridge Energy Partners LP,Vidor East,OTHER,Vidor East,84790,Not Reported,Company,5/11/2023 00:00,Yes,Final,Compressor,630000,128000,502000,20.32,60373,582865,2914142,404865
Texas Eastern Transmission LP,Enbridge Energy Partners LP,Vidor East,OTHER,Vidor East,84790,Not Reported,Company,5/10/2023 00:00,Yes,Final,Compressor,630000,190000,440000,30.16,60373,582865,2914142,404865
Midcontinent Express Pipeline LLC,Kinder Morgan Inc,HPL/MEP,INTERCONNECT,HPL/MEP Lamar,66438,Houston Pipe Line Co LP,Company,8/8/2023 00:00,Yes,Intraday 1,Receipt,1278000,585651,692349,45.83,883382,574583,1166570,408771
Midcontinent Express Pipeline LLC,Kinder Morgan Inc,HPL/MEP,INTERCONNECT,HPL/MEP Lamar,66438,Houston Pipe Line Co LP,Company,8/7/2023 00:00,Yes,Intraday 3,Receipt,1278000,566059,711941,44.29,883382,574583,1166570,408771
Midcontinent Express Pipeline LLC,Kinder Morgan Inc,HPL/MEP,INTERCONNECT,HPL/MEP Lamar,66438,Houston Pipe Line Co LP,Company,8/6/2023 00:00,Yes,Intraday 3,Receipt,1278000,566351,711649,44.32,883382,574583,1166570,408771
Midcontinent Express Pipeline LLC,Kinder Morgan Inc,HPL/MEP,INTERCONNECT,HPL/MEP Lamar,66438,Houston Pipe Line Co LP,Company,8/5/2023 00:00,Yes,Intraday 3,Receipt,1278000,562302,715698,44.0,883382,574583,1166570,408771
Midcontinent Express Pipeline LLC,Kinder Morgan Inc,HPL/MEP,INTERCONNECT,HPL/MEP Lamar,66438,Houston Pipe Line Co LP,Company,8/4/2023 00:00,Yes,Intraday 3,Receipt,1278000,537233,740767,42.04,883382,574583,1166570,408771
Midcontinent Express Pipeline LLC,Kinder Morgan Inc,HPL/MEP,INTERCONNECT,HPL/MEP Lamar,66438,Houston Pipe Line Co LP,Company,8/3/2023 00:00,Yes,Intraday 3,Receipt,1278000,591642,686358,46.29,883382,574583,1166570,408771
Midcontinent Express Pipeline LLC,Kinder Morgan Inc,HPL/MEP,INTERCONNECT,HPL/MEP Lamar,66438,Houston Pipe Line Co LP,Company,8/2/2023 00:00,Yes,Intraday 3,Receipt,1278000,544564,733436,42.61,883382,574583,1166570,408771
Midcontinent Express Pipeline LLC,Kinder Morgan Inc,HPL/MEP,INTERCONNECT,HPL/MEP Lamar,66438,Houston Pipe Line Co LP,Company,8/1/2023 00:00,Yes,Intraday 3,Receipt,1278000,567212,710788,44.38,883382,574583,1166570,408771
Midcontinent Express Pipeline LLC,Kinder Morgan Inc,HPL/MEP,INTERCONNECT,HPL/MEP Lamar,66438,Houston Pipe Line Co LP,Company,7/31/2023 00:00,Yes,Intraday 3,Receipt,1278000,506462,771538,39.63,883382,574583,1166570,408771
Midcontinent Express Pipeline LLC,Kinder Morgan Inc,HPL/MEP,INTERCONNECT,HPL/MEP Lamar,66438,Houston Pipe Line Co LP,Company,7/30/2023 00:00,Yes,Intraday 3,Receipt,1278000,517598,760402,40.5,883382,574583,1166570,408771
Midcontinent Express Pipeline LLC,Kinder Morgan Inc,HPL/MEP,INTERCONNECT,HPL/MEP Lamar,66438,Houston Pipe Line Co LP,Company,7/29/2023 00:00,Yes,Intraday 3,Receipt,1278000,521609,756391,40.81,883382,574583,1166570,408771
Midcontinent Express Pipeline LLC,Kinder Morgan Inc,HPL/MEP,INTERCONNECT,HPL/MEP Lamar,66438,Houston Pipe Line Co LP,Company,7/28/2023 00:00,Yes,Intraday 3,Receipt,1278000,548886,729114,42.95,883382,574583,1166570,408771
Midcontinent Express Pipeline LLC,Kinder Morgan Inc,HPL/MEP,INTERCONNECT,HPL/MEP Lamar,66438,Houston Pipe Line Co LP,Company,7/27/2023 00:00,Yes,Intraday 3,Receipt,1278000,539821,738179,42.24,883382,574583,1166570,408771
Midcontinent Express Pipeline LLC,Kinder Morgan Inc,HPL/MEP,INTERCONNECT,HPL/MEP Lamar,66438,Houston Pipe Line Co LP,Company,7/26/2023 00:00,Yes,Intraday 3,Receipt,1278000,560078,717922,43.82,883382,574583,1166570,408771
Midcontinent Express Pipeline LLC,Kinder Morgan Inc,HPL/MEP,INTERCONNECT,HPL/MEP Lamar,66438,Houston Pipe Line Co LP,Company,7/25/2023 00:00,Yes,Intraday 3,Receipt,1278000,573078,704922,44.84,883382,574583,1166570,408771
Midcontinent Express Pipeline LLC,Kinder Morgan Inc,HPL/MEP,INTERCONNECT,HPL/MEP Lamar,66438,Houston Pipe Line Co LP,Company,7/24/2023 00:00,Yes,Intraday 3,Receipt,1278000,530741,747259,41.53,883382,574583,1166570,408771
Midcontinent Express Pipeline LLC,Kinder Morgan Inc,HPL/MEP,INTERCONNECT,HPL/MEP Lamar,66438,Houston Pipe Line Co LP,Company,7/23/2023 00:00,Yes,Intraday 3,Receipt,1278000,530741,747259,41.53,883382,574583,1166570,408771
Midcontinent Express Pipeline LLC,Kinder Morgan Inc,HPL/MEP,INTERCONNECT,HPL/MEP Lamar,66438,Houston Pipe Line Co LP,Company,7/22/2023 00:00,Yes,Intraday 3,Receipt,1278000,530037,747963,41.47,883382,574583,1166570,408771
Midcontinent Express Pipeline LLC,Kinder Morgan Inc,HPL/MEP,INTERCONNECT,HPL/MEP Lamar,66438,Houston Pipe Line Co LP,Company,7/21/2023 00:00,Yes,Intraday 3,Receipt,1278000,518352,759648,40.56,883382,574583,1166570,408771
Midcontinent Express Pipeline LLC,Kinder Morgan Inc,HPL/MEP,INTERCONNECT,HPL/MEP Lamar,66438,Houston Pipe Line Co LP,Company,7/20/2023 00:00,Yes,Intraday 3,Receipt,1278000,526543,751457,41.2,883382,574583,1166570,408771
Midcontinent Express Pipeline LLC,Kinder Morgan Inc,HPL/MEP,INTERCONNECT,HPL/MEP Lamar,66438,Houston Pipe Line Co LP,Company,7/19/2023 00:00,Yes,Intraday 3,Receipt,1278000,533260,744740,41.73,883382,574583,1166570,408771
Midcontinent Express Pipeline LLC,Kinder Morgan Inc,HPL/MEP,INTERCONNECT,HPL/MEP Lamar,66438,Houston Pipe Line Co LP,Company,7/18/2023 00:00,Yes,Intraday 3,Receipt,1278000,525360,752640,41.11,883382,574583,1166570,408771
Midcontinent Express Pipeline LLC,Kinder Morgan Inc,HPL/MEP,INTERCONNECT,HPL/MEP Lamar,66438,Houston Pipe Line Co LP,Company,7/17/2023 00:00,Yes,Intraday 3,Receipt,1278000,495379,782621,38.76,883382,574583,1166570,408771
Midcontinent Express Pipeline LLC,Kinder Morgan Inc,HPL/MEP,INTERCONNECT,HPL/MEP Lamar,66438,Houston Pipe Line Co LP,Company,7/16/2023 00:00,Yes,Intraday 3,Receipt,1278000,495379,782621,38.76,883382,574583,1166570,408771
Midcontinent Express Pipeline LLC,Kinder Morgan Inc,HPL/MEP,INTERCONNECT,HPL/MEP Lamar,66438,Houston Pipe Line Co LP,Company,7/15/2023 00:00,Yes,Intraday 3,Receipt,1278000,495733,782267,38.79,883382,574583,1166570,408771
Midcontinent Express Pipeline LLC,Kinder Morgan Inc,HPL/MEP,INTERCONNECT,HPL/MEP Lamar,66438,Houston Pipe Line Co LP,Company,7/14/2023 00:00,Yes,Intraday 3,Receipt,1278000,492878,785122,38.57,883382,574583,1166570,408771
Midcontinent Express Pipeline LLC,Kinder Morgan Inc,HPL/MEP,INTERCONNECT,HPL/MEP Lamar,66438,Houston Pipe Line Co LP,Company,7/13/2023 00:00,Yes,Intraday 3,Receipt,1278000,550883,727117,43.11,883382,574583,1166570,408771
Midcontinent Express Pipeline LLC,Kinder Morgan Inc,HPL/MEP,INTERCONNECT,HPL/MEP Lamar,66438,Houston Pipe Line Co LP,Company,7/12/2023 00:00,Yes,Intraday 3,Receipt,1278000,566976,711024,44.36,883382,574583,1166570,408771
Midcontinent Express Pipeline LLC,Kinder Morgan Inc,HPL/MEP,INTERCONNECT,HPL/MEP Lamar,66438,Houston Pipe Line Co LP,Company,7/11/2023 00:00,Yes,Intraday 3,Receipt,1278000,479707,798293,37.54,883382,574583,1166570,408771
Midcontinent Express Pipeline LLC,Kinder Morgan Inc,HPL/MEP,INTERCONNECT,HPL/MEP Lamar,66438,Houston Pipe Line Co LP,Company,7/10/2023 00:00,Yes,Intraday 3,Receipt,1278000,474311,803689,37.11,883382,574583,1166570,408771
Midcontinent Express Pipeline LLC,Kinder Morgan Inc,HPL/MEP,INTERCONNECT,HPL/MEP Lamar,66438,Houston Pipe Line Co LP,Company,7/9/2023 00:00,Yes,Intraday 3,Receipt,1278000,474313,803687,37.11,883382,574583,1166570,408771
Midcontinent Express Pipeline LLC,Kinder Morgan Inc,HPL/MEP,INTERCONNECT,HPL/MEP Lamar,66438,Houston Pipe Line Co LP,Company,7/8/2023 00:00,Yes,Intraday 3,Receipt,1278000,474313,803687,37.11,883382,574583,1166570,408771
Midcontinent Express Pipeline LLC,Kinder Morgan Inc,HPL/MEP,INTERCONNECT,HPL/MEP Lamar,66438,Houston Pipe Line Co LP,Company,7/7/2023 00:00,Yes,Intraday 3,Receipt,1278000,448308,829692,35.08,883382,574583,1166570,408771
Midcontinent Express Pipeline LLC,Kinder Morgan Inc,HPL/MEP,INTERCONNECT,HPL/MEP Lamar,66438,Houston Pipe Line Co LP,Company,7/6/2023 00:00,Yes,Intraday 3,Receipt,1278000,512410,765590,40.09,883382,574583,1166570,408771
Midcontinent Express Pipeline LLC,Kinder Morgan Inc,HPL/MEP,INTERCONNECT,HPL/MEP Lamar,66438,Houston Pipe Line Co LP,Company,7/5/2023 00:00,Yes,Intraday 3,Receipt,1278000,513773,764227,40.2,883382,574583,1166570,408771
Midcontinent Express Pipeline LLC,Kinder Morgan Inc,HPL/MEP,INTERCONNECT,HPL/MEP Lamar,66438,Houston Pipe Line Co LP,Company,7/4/2023 00:00,Yes,Intraday 3,Receipt,1278000,513847,764153,40.21,883382,574583,1166570,408771
Midcontinent Express Pipeline LLC,Kinder Morgan Inc,HPL/MEP,INTERCONNECT,HPL/MEP Lamar,66438,Houston Pipe Line Co LP,Company,7/3/2023 00:00,Yes,Intraday 3,Receipt,1278000,513846,764154,40.21,883382,574583,1166570,408771
Midcontinent Express Pipeline LLC,Kinder Morgan Inc,HPL/MEP,INTERCONNECT,HPL/MEP Lamar,66438,Houston Pipe Line Co LP,Company,7/2/2023 00:00,Yes,Intraday 3,Receipt,1278000,513824,764176,40.21,883382,574583,1166570,408771
Midcontinent Express Pipeline LLC,Kinder Morgan Inc,HPL/MEP,INTERCONNECT,HPL/MEP Lamar,66438,Houston Pipe Line Co LP,Company,7/1/2023 00:00,Yes,Intraday 3,Receipt,1278000,512576,765424,40.11,883382,574583,1166570,408771
Midcontinent Express Pipeline LLC,Kinder Morgan Inc,HPL/MEP,INTERCONNECT,HPL/MEP Lamar,66438,Houston Pipe Line Co LP,Company,6/30/2023 00:00,Yes,Intraday 3,Receipt,1278000,399027,878973,31.22,883382,574583,1166570,408771
Midcontinent Express Pipeline LLC,Kinder Morgan Inc,HPL/MEP,INTERCONNECT,HPL/MEP Lamar,66438,Houston Pipe Line Co LP,Company,6/29/2023 00:00,Yes,Intraday 3,Receipt,1278000,420829,857171,32.93,883382,574583,1166570,408771
Midcontinent Express Pipeline LLC,Kinder Morgan Inc,HPL/MEP,INTERCONNECT,HPL/MEP Lamar,66438,Houston Pipe Line Co LP,Company,6/28/2023 00:00,Yes,Intraday 3,Receipt,1278000,493093,784907,38.58,883382,574583,1166570,408771
Midcontinent Express Pipeline LLC,Kinder Morgan Inc,HPL/MEP,INTERCONNECT,HPL/MEP Lamar,66438,Houston Pipe Line Co LP,Company,6/27/2023 00:00,Yes,Intraday 3,Receipt,1278000,550384,727616,43.07,883382,574583,1166570,408771
Midcontinent Express Pipeline LLC,Kinder Morgan Inc,HPL/MEP,INTERCONNECT,HPL/MEP Lamar,66438,Houston Pipe Line Co LP,Company,6/26/2023 00:00,Yes,Intraday 3,Receipt,1278000,450584,827416,35.26,883382,574583,1166570,408771
Midcontinent Express Pipeline LLC,Kinder Morgan Inc,HPL/MEP,INTERCONNECT,HPL/MEP Lamar,66438,Houston Pipe Line Co LP,Company,6/25/2023 00:00,Yes,Intraday 3,Receipt,1278000,450584,827416,35.26,883382,574583,1166570,408771
Midcontinent Express Pipeline LLC,Kinder Morgan Inc,HPL/MEP,INTERCONNECT,HPL/MEP Lamar,66438,Houston Pipe Line Co LP,Company,6/24/2023 00:00,Yes,Intraday 3,Receipt,1278000,450584,827416,35.26,883382,574583,1166570,408771
Midcontinent Express Pipeline LLC,Kinder Morgan Inc,HPL/MEP,INTERCONNECT,HPL/MEP Lamar,66438,Houston Pipe Line Co LP,Company,6/23/2023 00:00,Yes,Intraday 3,Receipt,1278000,500465,777535,39.16,883382,574583,1166570,408771
Midcontinent Express Pipeline LLC,Kinder Morgan Inc,HPL/MEP,INTERCONNECT,HPL/MEP Lamar,66438,Houston Pipe Line Co LP,Company,6/22/2023 00:00,Yes,Intraday 3,Receipt,1278000,491065,786935,38.42,883382,574583,1166570,408771
Midcontinent Express Pipeline LLC,Kinder Morgan Inc,HPL/MEP,INTERCONNECT,HPL/MEP Lamar,66438,Houston Pipe Line Co LP,Company,6/21/2023 00:00,Yes,Intraday 3,Receipt,1278000,448965,829035,35.13,883382,574583,1166570,408771
Midcontinent Express Pipeline LLC,Kinder Morgan Inc,HPL/MEP,INTERCONNECT,HPL/MEP Lamar,66438,Houston Pipe Line Co LP,Company,6/20/2023 00:00,Yes,Intraday 3,Receipt,1278000,491825,786175,38.48,883382,574583,1166570,408771
Midcontinent Express Pipeline LLC,Kinder Morgan Inc,HPL/MEP,INTERCONNECT,HPL/MEP Lamar,66438,Houston Pipe Line Co LP,Company,6/19/2023 00:00,Yes,Intraday 3,Receipt,1278000,450424,827576,35.24,883382,574583,1166570,408771
Midcontinent Express Pipeline LLC,Kinder Morgan Inc,HPL/MEP,INTERCONNECT,HPL/MEP Lamar,66438,Houston Pipe Line Co LP,Company,6/18/2023 00:00,Yes,Intraday 3,Receipt,1278000,448739,829261,35.11,883382,574583,1166570,408771
Midcontinent Express Pipeline LLC,Kinder Morgan Inc,HPL/MEP,INTERCONNECT,HPL/MEP Lamar,66438,Houston Pipe Line Co LP,Company,6/17/2023 00:00,Yes,Intraday 3,Receipt,1278000,451423,826577,35.32,883382,574583,1166570,408771
Midcontinent Express Pipeline LLC,Kinder Morgan Inc,HPL/MEP,INTERCONNECT,HPL/MEP Lamar,66438,Houston Pipe Line Co LP,Company,6/16/2023 00:00,Yes,Intraday 3,Receipt,1278000,480490,797510,37.6,883382,574583,1166570,408771
Midcontinent Express Pipeline LLC,Kinder Morgan Inc,HPL/MEP,INTERCONNECT,HPL/MEP Lamar,66438,Houston Pipe Line Co LP,Company,6/15/2023 00:00,Yes,Intraday 3,Receipt,1278000,508516,769484,39.79,883382,574583,1166570,408771
Midcontinent Express Pipeline LLC,Kinder Morgan Inc,HPL/MEP,INTERCONNECT,HPL/MEP Lamar,66438,Houston Pipe Line Co LP,Company,6/14/2023 00:00,Yes,Intraday 3,Receipt,1278000,525338,752662,41.11,883382,574583,1166570,408771
Midcontinent Express Pipeline LLC,Kinder Morgan Inc,HPL/MEP,INTERCONNECT,HPL/MEP Lamar,66438,Houston Pipe Line Co LP,Company,6/13/2023 00:00,Yes,Intraday 3,Receipt,1278000,452244,825756,35.39,883382,574583,1166570,408771
Midcontinent Express Pipeline LLC,Kinder Morgan Inc,HPL/MEP,INTERCONNECT,HPL/MEP Lamar,66438,Houston Pipe Line Co LP,Company,6/12/2023 00:00,Yes,Intraday 3,Receipt,1278000,492084,785916,38.5,883382,574583,1166570,408771
Midcontinent Express Pipeline LLC,Kinder Morgan Inc,HPL/MEP,INTERCONNECT,HPL/MEP Lamar,66438,Houston Pipe Line Co LP,Company,6/11/2023 00:00,Yes,Intraday 3,Receipt,1278000,492084,785916,38.5,883382,574583,1166570,408771
Midcontinent Express Pipeline LLC,Kinder Morgan Inc,HPL/MEP,INTERCONNECT,HPL/MEP Lamar,66438,Houston Pipe Line Co LP,Company,6/10/2023 00:00,Yes,Intraday 3,Receipt,1278000,487626,790374,38.16,883382,574583,1166570,408771
Midcontinent Express Pipeline LLC,Kinder Morgan Inc,HPL/MEP,INTERCONNECT,HPL/MEP Lamar,66438,Houston Pipe Line Co LP,Company,6/9/2023 00:00,Yes,Intraday 3,Receipt,1278000,493528,784472,38.62,883382,574583,1166570,408771
Midcontinent Express Pipeline LLC,Kinder Morgan Inc,HPL/MEP,INTERCONNECT,HPL/MEP Lamar,66438,Houston Pipe Line Co LP,Company,6/8/2023 00:00,Yes,Intraday 3,Receipt,1278000,512184,765816,40.08,883382,574583,1166570,408771
Midcontinent Express Pipeline LLC,Kinder Morgan Inc,HPL/MEP,INTERCONNECT,HPL/MEP Lamar,66438,Houston Pipe Line Co LP,Company,6/7/2023 00:00,Yes,Intraday 3,Receipt,1278000,525468,752532,41.12,883382,574583,1166570,408771
Midcontinent Express Pipeline LLC,Kinder Morgan Inc,HPL/MEP,INTERCONNECT,HPL/MEP Lamar,66438,Houston Pipe Line Co LP,Company,6/6/2023 00:00,Yes,Intraday 3,Receipt,1278000,494183,783817,38.67,883382,574583,1166570,408771
Midcontinent Express Pipeline LLC,Kinder Morgan Inc,HPL/MEP,INTERCONNECT,HPL/MEP Lamar,66438,Houston Pipe Line Co LP,Company,6/5/2023 00:00,Yes,Intraday 3,Receipt,1278000,555769,722231,43.49,883382,574583,1166570,408771
Midcontinent Express Pipeline LLC,Kinder Morgan Inc,HPL/MEP,INTERCONNECT,HPL/MEP Lamar,66438,Houston Pipe Line Co LP,Company,6/4/2023 00:00,Yes,Intraday 3,Receipt,1278000,580967,697033,45.46,883382,574583,1166570,408771
Midcontinent Express Pipeline LLC,Kinder Morgan Inc,HPL/MEP,INTERCONNECT,HPL/MEP Lamar,66438,Houston Pipe Line Co LP,Company,6/3/2023 00:00,Yes,Intraday 3,Receipt,1278000,580967,697033,45.46,883382,574583,1166570,408771
Midcontinent Express Pipeline LLC,Kinder Morgan Inc,HPL/MEP,INTERCONNECT,HPL/MEP Lamar,66438,Houston Pipe Line Co LP,Company,6/2/2023 00:00,Yes,Intraday 3,Receipt,1278000,582963,695037,45.62,883382,574583,1166570,408771
Midcontinent Express Pipeline LLC,Kinder Morgan Inc,HPL/MEP,INTERCONNECT,HPL/MEP Lamar,66438,Houston Pipe Line Co LP,Company,6/1/2023 00:00,Yes,Intraday 3,Receipt,1278000,523708,754292,40.98,883382,574583,1166570,408771
Midcontinent Express Pipeline LLC,Kinder Morgan Inc,HPL/MEP,INTERCONNECT,HPL/MEP Lamar,66438,Houston Pipe Line Co LP,Company,5/31/2023 00:00,Yes,Intraday 3,Receipt,1278000,522152,755848,40.86,883382,574583,1166570,408771
Midcontinent Express Pipeline LLC,Kinder Morgan Inc,HPL/MEP,INTERCONNECT,HPL/MEP Lamar,66438,Houston Pipe Line Co LP,Company,5/30/2023 00:00,Yes,Intraday 3,Receipt,1278000,470072,807928,36.78,883382,574583,1166570,408771
Midcontinent Express Pipeline LLC,Kinder Morgan Inc,HPL/MEP,INTERCONNECT,HPL/MEP Lamar,66438,Houston Pipe Line Co LP,Company,5/29/2023 00:00,Yes,Intraday 3,Receipt,1278000,470065,807935,36.78,883382,574583,1166570,408771
Midcontinent Express Pipeline LLC,Kinder Morgan Inc,HPL/MEP,INTERCONNECT,HPL/MEP Lamar,66438,Houston Pipe Line Co LP,Company,5/28/2023 00:00,Yes,Intraday 3,Receipt,1278000,470065,807935,36.78,883382,574583,1166570,408771
Midcontinent Express Pipeline LLC,Kinder Morgan Inc,HPL/MEP,INTERCONNECT,HPL/MEP Lamar,66438,Houston Pipe Line Co LP,Company,5/27/2023 00:00,Yes,Intraday 3,Receipt,1278000,450679,827321,35.26,883382,574583,1166570,408771
Midcontinent Express Pipeline LLC,Kinder Morgan Inc,HPL/MEP,INTERCONNECT,HPL/MEP Lamar,66438,Houston Pipe Line Co LP,Company,5/26/2023 00:00,Yes,Intraday 3,Receipt,1278000,470352,807648,36.8,883382,574583,1166570,408771
Midcontinent Express Pipeline LLC,Kinder Morgan Inc,HPL/MEP,INTERCONNECT,HPL/MEP Lamar,66438,Houston Pipe Line Co LP,Company,5/25/2023 00:00,Yes,Intraday 3,Receipt,1278000,463293,814707,36.25,883382,574583,1166570,408771
Midcontinent Express Pipeline LLC,Kinder Morgan Inc,HPL/MEP,INTERCONNECT,HPL/MEP Lamar,66438,Houston Pipe Line Co LP,Company,5/24/2023 00:00,Yes,Intraday 3,Receipt,1278000,545852,732148,42.71,883382,574583,1166570,408771
Midcontinent Express Pipeline LLC,Kinder Morgan Inc,HPL/MEP,INTERCONNECT,HPL/MEP Lamar,66438,Houston Pipe Line Co LP,Company,5/23/2023 00:00,Yes,Intraday 3,Receipt,1278000,522891,755109,40.91,883382,574583,1166570,408771
Midcontinent Express Pipeline LLC,Kinder Morgan Inc,HPL/MEP,INTERCONNECT,HPL/MEP Lamar,66438,Houston Pipe Line Co LP,Company,5/22/2023 00:00,Yes,Intraday 3,Receipt,1278000,517152,760848,40.47,883382,574583,1166570,408771
Midcontinent Express Pipeline LLC,Kinder Morgan Inc,HPL/MEP,INTERCONNECT,HPL/MEP Lamar,66438,Houston Pipe Line Co LP,Company,5/21/2023 00:00,Yes,Intraday 3,Receipt,1278000,507969,770031,39.75,883382,574583,1166570,408771
Midcontinent Express Pipeline LLC,Kinder Morgan Inc,HPL/MEP,INTERCONNECT,HPL/MEP Lamar,66438,Houston Pipe Line Co LP,Company,5/20/2023 00:00,Yes,Intraday 3,Receipt,1278000,517152,760848,40.47,883382,574583,1166570,408771
Midcontinent Express Pipeline LLC,Kinder Morgan Inc,HPL/MEP,INTERCONNECT,HPL/MEP Lamar,66438,Houston Pipe Line Co LP,Company,5/19/2023 00:00,Yes,Intraday 3,Receipt,1278000,522097,755903,40.85,883382,574583,1166570,408771
Midcontinent Express Pipeline LLC,Kinder Morgan Inc,HPL/MEP,INTERCONNECT,HPL/MEP Lamar,66438,Houston Pipe Line Co LP,Company,5/18/2023 00:00,Yes,Intraday 3,Receipt,1278000,564352,713648,44.16,883382,574583,1166570,408771
Midcontinent Express Pipeline LLC,Kinder Morgan Inc,HPL/MEP,INTERCONNECT,HPL/MEP Lamar,66438,Houston Pipe Line Co LP,Company,5/17/2023 00:00,Yes,Intraday 3,Receipt,1278000,541052,736948,42.34,883382,574583,1166570,408771
Midcontinent Express Pipeline LLC,Kinder Morgan Inc,HPL/MEP,INTERCONNECT,HPL/MEP Lamar,66438,Houston Pipe Line Co LP,Company,5/16/2023 00:00,Yes,Intraday 3,Receipt,1278000,559752,718248,43.8,883382,574583,1166570,408771
Midcontinent Express Pipeline LLC,Kinder Morgan Inc,HPL/MEP,INTERCONNECT,HPL/MEP Lamar,66438,Houston Pipe Line Co LP,Company,5/15/2023 00:00,Yes,Intraday 3,Receipt,1278000,541893,736107,42.4,883382,574583,1166570,408771
Midcontinent Express Pipeline LLC,Kinder Morgan Inc,HPL/MEP,INTERCONNECT,HPL/MEP Lamar,66438,Houston Pipe Line Co LP,Company,5/14/2023 00:00,Yes,Intraday 3,Receipt,1278000,541893,736107,42.4,883382,574583,1166570,408771
Midcontinent Express Pipeline LLC,Kinder Morgan Inc,HPL/MEP,INTERCONNECT,HPL/MEP Lamar,66438,Houston Pipe Line Co LP,Company,5/13/2023 00:00,Yes,Intraday 3,Receipt,1278000,541893,736107,42.4,883382,574583,1166570,408771
Midcontinent Express Pipeline LLC,Kinder Morgan Inc,HPL/MEP,INTERCONNECT,HPL/MEP Lamar,66438,Houston Pipe Line Co LP,Company,5/12/2023 00:00,Yes,Intraday 3,Receipt,1278000,487380,790620,38.14,883382,574583,1166570,408771
Midcontinent Express Pipeline LLC,Kinder Morgan Inc,HPL/MEP,INTERCONNECT,HPL/MEP Lamar,66438,Houston Pipe Line Co LP,Company,5/11/2023 00:00,Yes,Intraday 3,Receipt,1278000,522944,755056,40.92,883382,574583,1166570,408771
Midcontinent Express Pipeline LLC,Kinder Morgan Inc,HPL/MEP,INTERCONNECT,HPL/MEP Lamar,66438,Houston Pipe Line Co LP,Company,5/10/2023 00:00,Yes,Intraday 3,Receipt,1278000,498735,779265,39.02,883382,574583,1166570,408771
Midcontinent Express Pipeline LLC,Kinder Morgan Inc,NGPL/MEP,INTERCONNECT,NGPL/MEP Lamar,66437,Natural Gas Pipeline Co of America,Company,8/8/2023 00:00,Yes,Intraday 1,Receipt,350000,68618,281382,19.61,883382,574583,1166568,60360
Midcontinent Express Pipeline LLC,Kinder Morgan Inc,NGPL/MEP,INTERCONNECT,NGPL/MEP Lamar,66437,Natural Gas Pipeline Co of America,Company,8/7/2023 00:00,Yes,Intraday 3,Receipt,350000,28608,321392,8.17,883382,574583,1166568,60360
Midcontinent Express Pipeline LLC,Kinder Morgan Inc,NGPL/MEP,INTERCONNECT,NGPL/MEP Lamar,66437,Natural Gas Pipeline Co of America,Company,8/6/2023 00:00,Yes,Intraday 3,Receipt,350000,28608,321392,8.17,883382,574583,1166568,60360
Midcontinent Express Pipeline LLC,Kinder Morgan Inc,NGPL/MEP,INTERCONNECT,NGPL/MEP Lamar,66437,Natural Gas Pipeline Co of America,Company,8/5/2023 00:00,Yes,Intraday 3,Receipt,350000,28608,321392,8.17,883382,574583,1166568,60360
Midcontinent Express Pipeline LLC,Kinder Morgan Inc,NGPL/MEP,INTERCONNECT,NGPL/MEP Lamar,66437,Natural Gas Pipeline Co of America,Company,8/4/2023 00:00,Yes,Intraday 3,Receipt,350000,54463,295537,15.56,883382,574583,1166568,60360
Midcontinent Express Pipeline LLC,Kinder Morgan Inc,NGPL/MEP,INTERCONNECT,NGPL/MEP Lamar,66437,Natural Gas Pipeline Co of America,Company,8/3/2023 00:00,Yes,Intraday 3,Receipt,350000,53731,296269,15.35,883382,574583,1166568,60360
Midcontinent Express Pipeline LLC,Kinder Morgan Inc,NGPL/MEP,INTERCONNECT,NGPL/MEP Lamar,66437,Natural Gas Pipeline Co of America,Company,8/2/2023 00:00,Yes,Intraday 3,Receipt,350000,48619,301381,13.89,883382,574583,1166568,60360
Midcontinent Express Pipeline LLC,Kinder Morgan Inc,NGPL/MEP,INTERCONNECT,NGPL/MEP Lamar,66437,Natural Gas Pipeline Co of America,Company,8/1/2023 00:00,Yes,Intraday 3,Receipt,350000,59174,290826,16.91,883382,574583,1166568,60360
